00000000201503200000000019285100000020150320001
00820150320EQFJC   000000003800000000012460003900000000004419550    000                    S_R_E_OO_RTP   00000001107                              2665933013619220150116201501200000000020150120201501202015122110200030+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000005284400,68RHE      00C1 -0000000005195000,00RHE    0000,000000000,0000                                 QR000UI2NQW6000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   1RHE    0 +000000005000000,000+0000000005195000,00RHE    +0000000000089400,68RHE    +0000000000000000,00RHE    21 3 +000000,00000+000000,00000+000000,00000+0000105,6880000000105,6880111  1+000000000000000,0000+0000000000000000,00       1                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000005000000,00RHE    00000000100,0000000   20150116+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000114210,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000000006600,44RHE    00,00000,000+000,10000  000000000000044195500+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
00820150320EQFJC   000000003800000000012460003880000000004511220    000                    S_R_E_OO_RTP   00000001107                              0254177013619220150225201502270000000020150227201502279999999910200030+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000016200000,00RHE      00C1 -0000000015741369,86RHE    0000,000000000,0000                                 QR000UI0RQI7000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   1RHE    0 +000000015000000,000+0000000015741369,86RHE    +0000000000458630,14RHE    +0000000000000000,00RHE    21 3 +000000,00000+000000,00000+000000,00000+0000108,0000000000108,0000011  1+000000000000000,0000+0000000000000000,00       1                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000015703950,00RHE    00000000104,6930000   20150320+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000499725,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000000000328,48RHE    00,00000,000+000,04000  000000000000045112200+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
00820150320EQFJC   000000003800000000012460003900000000004507290    000                    S_R_E_OO_RTP   00000001107                              2665834013619220150220201502240000000020150224201502242016022410200030+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000011361095,89RHE      00C1 -0000000011350000,00RHE    0000,000000000,0000                                 QR000UI2Q940000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   1RHE    0 +000000010000000,000+0000000011350000,00RHE    +0000000000011095,89RHE    +0000000000000000,00RHE    21 3 +000000,00000+000000,00000+000000,00000+0000113,6110000000113,6109611  1+000000000000000,0000+0000000000000000,00       1                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000011395000,00RHE    00000000113,9500000   20150320+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000045620,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000000009820,09RHE    00,00000,000+000,18000  000000000000045072900+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
00820150320EQFJC   000000003800000000012460003900000000004297965    000                    S_R_E_OO_RTP   00000001107                              2668044383104720140916201409180000000020140918201409182015091810200030+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000008086500,00RHE      00C1 -0000000007964958,90RHE    0000,000000000,0000                                 KF0981808933000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   1RHE    0 +000000007500000,000+0000000007964958,90RHE    +0000000000121541,10RHE    +0000000000000000,00RHE    21 3 +000000,00000+000000,00000+000000,00000+0000107,8200000000107,8200011  1+000000000000000,0000+0000000000000000,00       1                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000008007375,00RHE    00000000106,7650000   20150320+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000057532,50       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000000000365,83RHE    00,00000,000+000,17000  000000000000042979650+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
00820150320EQFJC   000000003800000000012460003900000000004416579    000                    S_R_E_OO_RTP   00000001107                              2668853000388920150113201501150000000020150115201501152015121810200030+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000005820000,00RHE      00C1 -0000000005761438,36RHE    0000,000000000,0000                                 QR000RU1N4Z7000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   1RHE    0 +000000005000000,000+0000000005761438,36RHE    +0000000000058561,64RHE    +0000000000000000,00RHE    21 3 +000000,00000+000000,00000+000000,00000+0000116,4000000000116,4000011  1+000000000000000,0000+0000000000000000,00       1                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000005786750,00RHE    00000000115,7350000   20150320+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000093495,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000000004611,62RHE    00,00000,000+000,15000  000000000000044144740+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
00820150320EQFJC   000000003800000000012460003900000000004271553    000                    S_R_E_OO_RTP   00000001107                              4307393013646520140820201408220000000020140822201408222015081710200030+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000005206500,00RHE      00C1 -0000000005139924,66RHE    0000,000000000,0000                                 QR000N1X0EF7000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   1RHE    0 +000000005000000,000+0000000005139924,66RHE    +0000000000066575,34RHE    +0000000000000000,00RHE    21 3 +000000,00000+000000,00000+000000,00000+0000104,1300000000104,1300011  1+000000000000000,0000+0000000000000000,00       1                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000005000000,00RHE    00000000100,0000000   20140207+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000020035,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000000001616,70RHE    00,00000,000+000,20000  000000000000042715530+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
00820150320EQFJC   000000003800000000012460003900000000004278510    000                    S_R_E_OO_RTP   00000001107                              2668069013646520140827201408290000000020140829201408292015083110200030+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000005209232,88RHE      00C1 -0000000005140500,00RHE    0000,000000000,0000                                 QR000N1X0EF7000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   1RHE    0 +000000005000000,000+0000000005140500,00RHE    +0000000000068732,88RHE    +0000000000000000,00RHE    21 3 +000000,00000+000000,00000+000000,00000+0000104,1847000000104,1846611  1+000000000000000,0000+0000000000000000,00       1                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000005000000,00RHE    00000000100,0000000   20140207+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000020035,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000000000745,16RHE    00,00000,000+000,18000  000000000000042785100+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
00820150320EQFJC   000000003800000000012460003900000000004495017    000                    S_R_E_OO_RTP   00000001107                              4714853013646520150206201502100000000020150210201502102016011310200030+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000005107500,00RHE      00C1 -0000000005100410,96RHE    0000,000000000,0000                                 QR000N1X0EF7000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   1RHE    0 +000000005000000,000+0000000005100410,96RHE    +0000000000007089,04RHE    +0000000000000000,00RHE    21 3 +000000,00000+000000,00000+000000,00000+0000102,1500000000102,1500011  1+000000000000000,0000+0000000000000000,00       1                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000005000000,00RHE    00000000100,0000000   20140207+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000020035,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000000003851,25RHE    00,00000,000+000,16000  000000000000044950170+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
00820150320EQFJC   000000003800000000012460003900000000004297835    000                    S_R_E_OO_RTP   00000001107                              2672830013646520140916201409160000000020140916201409162015091610200030+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000005376500,00RHE      00C1 -0000000005252441,78RHE    0000,000000000,0000                                 QR000N1RJWH1000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   1RHE    0 +000000005000000,000+0000000005252441,78RHE    +0000000000124058,22RHE    +0000000000000000,00RHE    21 3 +000000,00000+000000,00000+000000,00000+0000107,5300000000107,5300011  1+000000000000000,0000+0000000000000000,00       1                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000005205275,00RHE    00000000104,1055000   20150320+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000060770,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000000000345,70RHE    00,00000,000+000,16000  000000000000042978350+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
00820150320EQFJC   000000003800000000012460003900000000004527199    000                    S_R_E_OO_RTP   00000001107                              2665867013646520150312201503160000000020150316201503162016031610200030+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000005990952,05RHE      00C1 -0000000005911500,00RHE    0000,000000000,0000                                 QR000N1N6YZ2000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   1RHE    0 +000000005000000,000+0000000005911500,00RHE    +0000000000079452,05RHE    +0000000000000000,00RHE    21 3 +000000,00000+000000,00000+000000,00000+0000119,8190000000119,8190411  1+000000000000000,0000+0000000000000000,00       1                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000005000000,00RHE    00000000100,0000000   20140306+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000083835,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000000007857,35RHE    00,00000,000+000,16000  000000000000045271990+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
00820150320EQFJC   000000003800000000012460003720000000004534668    000                    S_R_E_OO_RTP   00000001107                              3964897013646520150319201503230000000020150323201503232015033010200030+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000004788310,14RHE      00C1 -0000000004721680,00RHE    0000,000000000,0000                                 QR000N1N6YZ2000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   2RHE    0 +000000004000000,000+0000000004721680,00RHE    +0000000000066630,14RHE    +0000000000000000,00RHE    11 4 +000000,00000+000000,00000+000000,00000+0000119,7078000000119,7077514  1+000000000000000,0000+0000000000000000,00       1                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000004000000,00RHE    00000000100,0000000   20140306+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000067068,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000004000269,53RHE    00,00000,000-000,40000  000000000000045346680+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
00820150320EQFJC   000000003800000000012460003720000000004534668    000                    S_R_E_OO_RTP   00000001107                              3964897013646520150319201503230000000020150323201503232015033010200030+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000004788310,14RHE      00P1 -0000000004721680,00RHE    0000,000000000,0000                                             000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   1RHE    0 +000000004000000,000+0000000004721680,00RHE    +0000000000066630,14RHE    +0000000000000000,00RHE    11 1 +000000,00000+000000,00000+000000,00000+0000119,7078000000119,7077516  1+000000000000000,0000+0000000000000000,00       1                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000004000000,00RHE    00000000100,0000000   20140306+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000067068,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000004000269,53RHE    00,00000,000-000,40000  000000000000045346680+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
00820150320EQFJC   000000003800000000012460003900000000004271389    000                    S_R_E_OO_RTP   00000001107                              4714853292297920140820201408220000000020140822201408222015082410200030+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000004996500,00RHE      00C1 -0000000004995113,61RHE    0000,000000000,0000                                 QR000N1GANK1000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   1RHE    0 +000000005000000,000+0000000004995113,61RHE    +0000000000001386,39RHE    +0000000000000000,00RHE    21 3 +000000,00000+000000,00000+000000,00000+0000099,9300000000099,9300011  1+000000000000000,0000+0000000000000000,00       1                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000005000000,00RHE    00000000100,0000000   20140820+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000001485,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000000002885,35RHE    00,00000,000+000,21000  000000000000042713890+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
00820150320EQFJC   000000003800000000012460003900000000004208391    000                    S_R_ERCB_RTPCBY00000001107                              0102202000070320140611201406160000000020140616201406162015061610200010+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000005209000,00RHE      00C1 -0000000005119924,66RHE    0000,000000000,0000                                 KF0537421736000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   1RHE    0 +000000005000000,000+0000000005119924,66RHE    +0000000000089075,34RHE    +0000000000000000,00RHE    21 3 +000000,00000+000000,00000+000000,00000+0000104,1800000000104,1800011  1+000000000000000,0000+0000000000000000,00       1                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000005049400,00RHE    00000000100,9880000   20150320+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000063185,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000000001965,13RHE    00,00000,000+000,23000  000000000000042083910+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
