Licensee Name Search Results - Mar. 10, 2010

Search Criteria
***********************************************************************************
Licensee Name = 


Query Results
***********************************************************************************

NOTE: THESE RESULTS DO NOT INCLUDE PROTECTED FREQUENCY RECORDS. Valid EMC
studies require coordination with protected frequency owners. To
obtain a list of protected frequency owners by microwave frequency
band and longitude range, go to:  http://sd.ic.gc.ca/pls/engdoc_anon/web_search.protected_input

Data from unsubmitted microwave applications is no longer available in the search results.

Coded fields can be decoded using the information in files available for
download from the following page:  http://sd.ic.gc.ca/pls/engdoc_anon/sd_pages.decode

[DATA]
  14570.000000   15045.000000    20000.00 G7WET FX    15HC20HIC1 A 0 41062825001 452121  754345 OTTAWA (1339 MEADOWLANDS) ON          106   41 2              5399 I   39.7   0.0 B 540  263.0  -9.5  -0.200  30.2   41        5399 I   39.7   0.0 B 540  263.0 -105.0  -0.200  -74.0   41        CHK980     5093524 OTTAWA ON                                   Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5093262 CHK958     1            41   ANT15G2.5C ANT15G2.5C 1 B E                                0        
  19600.000000   18040.000000    40000.00 D7WET FX    18HC40SFC2 A 6 41062300001 431811  795055 BURLINGTON(20 NORTH SHORE BLVD W)ON    95   44 2              5420 N   38.6   0.0 B 529  199.7 -20.0  -0.130  18.6   44        5420 N   38.6   0.0 B 529  199.7  -99.0  -0.130  -72.1   44        CHG804     5089382 HAMILTON ON                                 Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5089386 CHG886     1 2009-09-15 41                         1 A E                                2   92593
  19665.000000   18105.000000    10000.00 G7WDT FX    18HC10HFC0 A 0 41063090001 431415  795235 HAMILTON (33 FENNELL AVE) ON          202   44 2              5420 D   38.6   0.0 A 492  168.0 -28.0   0.030  10.6   44        5420 D   38.6   0.0 A 492  168.0 -119.0   0.030  -84.1   44        CHL382             HAMILTON ON                                 Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5090502 CHG888     1            41   A-ANT18G2C A-ANT18G2C 1 A E                                0        
  19665.000000   18105.000000    10000.00 G7WDT FX    18HC10SFC0 A 0 41062840001 435307  792632 RICHMOND HILL(45 TRAYBORN DR)         240   30 2              5420 D   38.6   0.0 B 492  321.0 -32.2   0.900   6.4   30        5420 D   38.6   0.0 B 492  321.0 -119.0   0.900  -86.0   30        CHK974     5093544 VAUGHAN ON                                  Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5093542 CHK973     1            41   A-ANT18G2C A-ANT18G2C 1 A E                                0        
  19665.000000   18105.000000    10000.00 G7WDT FX    18HC10SFC0 A 0 41062923001 434317  794309 BRAMPTON (10 KENSINGTON RD) ON        209   49 2              5420 D   38.6   0.0 A 492  325.0 -32.2   0.000   6.4   42        5420 D   38.6   0.0 A 492  325.0 -119.0   0.000  -84.0   42        CHL283     5094362 BRAMPTON ON                                 Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5090303 CHG869     1            41   A-ANT18G2C A-ANT18G2C 2 A E                                2   93885
  19665.000000   18105.000000    10000.00 G7WDT FX    18HC10SFC0 A 0 41063109001 451600  754736 NEAPEAN (2831 MOODIE DR) ON           111   17 2              5420 D   38.6   0.0 A 492    2.0 -13.0  -0.030  25.6   17        5420 D   38.6   0.0 A 492    2.0 -119.0  -0.030  -73.0   17        CHK909     5092820 OTTAWA ON                                   Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5096262 CHL401     1            41   A-ANT18G2C A-ANT18G2C 2 B E                                0        
  19670.000000   18110.000000    20000.00 D7WET FX    18HC20HFC1 A 0 41062520001 434823  791304 SCARBOROUGH (1095 NELISON RD) ON      171   79 2              5350 I   41.0   0.0 B 540   69.4  -9.5  -0.400  31.5   36        5350 I   41.0   0.0 B 540   69.4 -102.0  -0.400  -69.1   36        CHK699     5091331 AJAX ON                                     Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5089350 CHG942     1 2009-09-15 41   ANT18G2.5C ANT18G2.5C 1 A E                                2   93135
  19670.000000   18110.000000    20000.00 D7WET FX    18HC20HFC1 A 0 41062545001 435226  785752 WHITBY (100 WHITE OAKS COURT) ON       90   58 2              5350 I   41.0   0.0 A 540   53.0  -9.5   0.150  31.5   58        5350 I   41.0   0.0 A 540   53.0 -102.0   0.150  -62.1   58        CHK808     5091970 OSHAWA ON                                   Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5091333 CHK700     1            41   ANT18G2.5C ANT18G2.5C 1 A E                                2   93255
  19670.000000   18110.000000    20000.00 D7WET FX    18HC20SFC0 A 0 41062712001 433847  792229 TORONTO (55 THE ESPLANDE)  ON          78   41 2              5420 G   38.7   0.0 B 141  176.5 -24.9  -1.880  13.8   41        5420 G   38.7   0.0 B 141  176.5 -109.0  -1.880  -59.4   41        CHK904     5092833 TORONTO ON                                  Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5090540 CHG915     1            41   A-ANT18G2C A-ANT18G2C 1 A E                                2   93488
  19670.000000   18110.000000    20000.00 D7WET FX    18HC20SFC0 A 0 41062878001 433856  792143 TORONTO (150 LONGBOAT AVE) ON          79   33 2              5420 G   38.6   0.0 B 141  235.0 -35.2  -0.640   3.4   33        5420 G   38.6   0.0 B 141  235.0 -109.0  -0.640  -78.0   33        CHK904     5092833 TORONTO ON                                  Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5092831 CHK902     1            41   A-ANT18G2C A-ANT18G2C 1 A E                                2   93756
  19670.000000   18110.000000    20000.00 G7WDT FX    18HC20HFC0 A 0 41063348001 435230  792456 RICHMOND HILL (9960 BAYVIEW AVE) ON   232   17 2              5420 E   38.6   0.0 B 498  331.0 -17.0   0.560  21.6   17        5420 E   38.6   0.0 B 498  331.0 -116.0   0.560  -75.0   17        CHL468     5097556 RICHMOND HILL ON                            Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5089368 CHG738     1            41   A-ANT18G2C A-ANT18G2C 1 A E                                2  100834
  19670.000000   18110.000000    20000.00 G7WDT FX    18HC20SFC0 A 0 41062437001 432122  794610 BURLINGTON (4067 LONGMOOR DR) ON       94   25 2              5420 E   38.7   0.0 B 498   47.6 -13.0   0.070  25.7   25        5420 E   38.7   0.0 B 498   47.6 -116.0   0.070  -74.9   25        CHK704     5091335 OAKVILLE ON                                 Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5089392 CHG895     1            41   A-ANT18G2C A-ANT18G2C 1 A E                                2   92979
  19670.000000   18110.000000    20000.00 G7WDT FX    18HC20SFC0 A 0 41062709001 434102  793135 TORONTO (165 LA ROSE AVE) ON          142   36 2              5420 G   38.6   0.0 B 498  181.7 -13.0  -0.080  25.6   38        5420 G   38.6   0.0 B 498  181.7 -116.0  -0.080  -70.0   38        CHK866     5092827 TORONTO ON                                  Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5091339 CHK708     1            41   A-ANT18G2C A-ANT18G2C 1 A E                                2   93491
  19670.000000   18110.000000    20000.00 G7WDT FX    18HC20SFC0 A 0 41062835002 452639  753608 OTTAWA (915 ELMSMERE RD) ON            89   43 2              5350 E   41.0   0.0 B 498   60.0 -13.0  -0.330  28.0   42        5350 E   41.0   0.0 B 498   60.0 -116.0  -0.330  -73.0   42        CHK969     5093536 OTTAWA ON                                   Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5093420 CHK916     1            41   ANT18G2.5C ANT18G2.5C 1 B E                                0        
  19670.000000   18110.000000    20000.00 G7WDT FX    18HC20SFC0 A 0 41062913001 435211  785111 OSHAWA (280 WENTWORTH ST. W.) ON      100   24 2              5420 E   38.6   0.0 B 498  286.0 -24.9   0.210  13.7   24        5420 E   38.6   0.0 B 498  286.0 -116.0   0.210  -80.7   24        CHK673     5091223 WHITBY ON                                   Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5093548 CHK976     1            41   A-ANT18G2C A-ANT18G2C 1 A E                                2   93788
  19675.000000   18115.000000    10000.00 G7WDT FX    18HC10HFC0 A 0 41063113001 432434  794832 BURLINGTON (3091 APPLEBY LINE ) ON    158   25 2              5420 D   38.6   0.0 A 492  198.0 -18.0   0.050  20.6   19        5420 D   38.6   0.0 A 492  198.0 -119.0   0.050  -76.2   19        CHG809     5090450 BURLINGTON ON                               Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5092106 CHK789     1            41   A-ANT18G2C A-ANT18G2C 2 A E                                2  100414
  19675.000000   18115.000000    10000.00 G7WDT FX    18HC10SFC0 A 0 41063269001 433428  794426 MISSISSAUGA (2770 WINDWOOD DR) ON     190   36 2              5350 D   41.0   0.0 B 492  236.6 -13.0  -0.010  28.0   36        5350 D   41.0   0.0 B 492  236.6 -119.0  -0.010  -73.0   36        CHL478     5096903 MILTON ON                                   Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5091610 CHK736     1            41   ANT18G2.5C ANT18G2.5C 2 A E                                2  100581
  19680.000000   18120.000000    20000.00 G7WDT FX    23HC20SFC0 A 0 41062764001 452240  753904 OTTAWA (2851 BAYCREST DR) ON           94   44 2              5420 K   38.7   0.0 A 295  171.1 -17.0  -0.190  21.7   44        5420 K   38.7   0.0 A 295  171.1 -116.0  -0.190  -68.3   44        CHK542     5093185 OTTAWA ON                                   Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5090530 CHG992     1            41   A-ANT18G2C A-ANT18G2C 1 B E                                0        
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40HFC1 A 0 41062173001 435230  792456 RICHMOND HILL (9960 BAYVIEW AVE) ON   232   17 2              5350 K   41.0   0.0 B 295  145.4  -7.0  -0.268  34.0   37        5350 K   41.0   0.0 B 295  145.4 -105.0  -0.268  -66.0   37        CHG739     5089370 TORONTO ON                                  Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5089368 CHG738     1            41   AANT18G2.5 AANT18G2.5 1 A E                                2   93245
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40HFC1 A 0 41062176001 434719  792329 NORTH YORK (11 RUDDINGTON CRT) ON     181   44 2              5420 M   38.6   0.0 B 192  286.5 -19.5   0.271  19.1   44        5420 M   38.6   0.0 B 192  286.5 -101.0   0.271  -69.8   44        CHG482     5088636 NORTH YORK ON                               Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5089372 CHG803     1            41   A-ANT182G  A-ANT182G  1 A E                                2   93242
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40HFC1 A 0 41062322001 452636  754029 OTTAWA (200 RIDEAU TERRANCE) ON        69   45 2              5420 K   38.6   0.0 B 295  117.2 -17.0  -0.730  21.6   45        5420 K   38.6   0.0 B 295  117.2 -105.0  -0.730  -61.5   45        CHK258     5090520 OTTAWA ON                                   Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5090522 CHK259     1            41   A-ANT18G2C A-ANT18G2C 1 B E                                0        
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40HFC1 A 0 41062349001 452636  754029 OTTAWA (200 RIDEAU TERRANCE) ON        69   45 2              5420 K   38.6   0.0 B 295  285.7 -17.0   0.000  21.6   45        5420 K   38.6   0.0 B 295  285.7 -105.0   0.000  -75.2   45        CHK255     5090809 GATINEQU QC                                 Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5090522 CHK259     1            41   A-ANT18G1C A-ANT18G1C 1 B E                                0        
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40HFC1 A 0 41062349001 452636  754029 OTTAWA (200 RIDEAU TERRANCE) ON        69   45 2              5420 K   38.6   0.0 B 295  285.7 -17.0   0.000  21.6   45        5420 K   38.6   0.0 B 295  285.7 -105.0   0.000  -75.2   45        CHK257             OOT0080_A                                   Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5090522 CHK259     1            41   A-ANT18G1C A-ANT18G1C 1 B E                                0        
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40HFC1 A 0 41062394001 433142  793901 MISSISSAUGA (1970 FOWLER DR) ON       123   47 2              5420 M   38.7   0.0 B 192  318.2  -9.5   0.300  29.2   47        5420 M   38.7   0.0 B 192  318.2 -101.0   0.300  -71.6   47        CHG891     5090291 MISSISSAUGA ON                              Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5091240 CHK650     1            41   A-ANT18G2C A-ANT18G2C 1 A E                                2   93032
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40HFC1 A 0 41062424001 434515  792002 TORONTO (44 VALLEY WOOD RD) ON        160   65 2              5420 M   38.7   0.0 A 192  144.8  -9.5  -0.463  29.2   65        5420 M   38.7   0.0 A 192  144.8 -101.0  -0.463  -69.1   65        CHG943     5089364  TORONTO ON                                 Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5091325 CHK690     1            41   A-ANT18G2C A-ANT18G2C 1 A E                                2   92954
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40HFC1 A 0 41062440001 434123  793526 ETOBICOKE (55 READING COURT) ON       160   57 2              5420 M   38.7   0.0 B 192  155.1  -9.5  -0.720  29.2   57        5420 M   38.7   0.0 B 192  155.1 -101.0  -0.720  -62.7   57        CHK299     5090654 ETOBICOKE ON                                Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5091337 CHK706     1            41   A-ANT18G2C A-ANT18G2C 1 A E                                2   92949
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40HFC1 A 0 41062804001 452639  753608 OTTAWA (915 ELMSMERE RD) ON            89   43 2              5420 K   38.7   0.0 A 295  260.1  -7.0  -0.420  31.7   43        5420 K   38.7   0.0 A 295  260.1 -105.0  -0.420  -61.1   43        CHK256     5090520 OTTAWA ON                                   Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5093420 CHK916     1            41   A-ANT18G2C A-ANT18G2C 1 B E                                0        
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40HFC1 A 0 41062804001 452639  753608 OTTAWA (915 ELMSMERE RD) ON            89   43 2              5420 K   38.7   0.0 A 295  260.1  -7.0  -0.420  31.7   43        5420 K   38.7   0.0 A 295  260.1 -105.0  -0.420  -61.1   43        CHK258     5090520 OTTAWA ON                                   Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5093420 CHK916     1            41   A-ANT18G2C A-ANT18G2C 1 B E                                0        
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40HFC1 A 0 41063121001 435230  792456 RICHMOND HILL (9960 BAYVIEW AVE) ON   232   17 2              5350 K   41.0   0.0 B 295  116.0  -7.0  -0.030  34.0   17        5350 K   41.0   0.0 B 295  116.0 -105.0  -0.030  -66.0   17        CHK653     5091246 SCARBOROUGH ON                              Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5089368 CHG738     1            41   ANT18G2.5C AMT18G2.5C 1 A E                                2  100294
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40HFC1 A 6 41062274001 434407  791607 SCARBOROUGH (825 KENNEDY RD ) ON       73   25 2              5420 M   38.6   0.0 B 192  146.9 -19.5   2.051  19.1   25        5420 M   38.6   0.0 B 192  146.9 -101.0   2.051  -70.4   25        CHG944     5089366 TORONTO ON                                  Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5089836 CHG744     1 2009-09-15 41                         1 A E                                2   92629
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40HFC2 A 0 41062297001 433428  793411 MISSISSAUGA(1150 PARK WEST PLACE)ON    91   41 2              5420 N   38.6   0.0 B 529   61.4 -10.0  -0.210  28.6   37        5420 N   38.6   0.0 B 529   61.4  -99.0  -0.210  -67.2   37        CHG883     5091637 TORONTO ON                                  Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5089360 CHG778     1            41   A-ANT18G2C A-ANT18G2C 1 A E                                2   93236
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40SFC1 A 0 41062195001 434625  793120 DOWNSVIEW (5000 JANE ST.) ON          184   43 2              5420 N   38.6   0.0 B 192   55.4 -10.0   0.200  28.6   45        5420 N   38.6   0.0 B 192   55.4 -101.0   0.200  -68.3   45        CHG939     5089408 THORNHILL ON                                Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5089406 CHG938     1            41   A-ANT18G2C A-ANT18G2C 1 A E                                2   92644
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40SFC1 A 0 41062345001 452240  753904 OTTAWA (2851 BAYCREST DR) ON           94   44 2              5420 K   38.6   0.0 B 295  299.3 -17.0  -0.470  21.6   43        5420 K   38.6   0.0 B 295  299.3 -105.0  -0.470  -70.4   43        CHK238     5090516 OTTAWA ON                                   Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5090530 CHG992     1            41   A-ANT18G1C A-ANT18G1C 1 B E                                0        
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40SFC1 A 0 41062347001 451922  754942 NEPEAN (18 ROBERTSON RD) ON            90   30 2              5420 K   38.6   0.0 B 295   33.0  -7.0   0.110  31.6   30        5420 K   38.6   0.0 B 295   33.0 -105.0   0.110  -61.3   30        CHK260     5090524 OTTAWA ON                                   Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5090656 CHK250     1            41   A-ANT18G1C A-ANT18G1C 1 B E                                0        
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40SFC1 A 0 41062356001 452240  753904 OTTAWA (2851 BAYCREST DR) ON           94   44 2              5420 K   38.6   0.0 B 295   62.4 -17.0  -0.450  21.6   43        5420 K   38.6   0.0 B 295   62.4 -105.0  -0.450  -66.0   43        CHG917     5090678 OTTAWA ON                                   Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5090530 CHG992     1            41   A-ANT18G1C A-ANT18G1C 1 B E                                0        
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40SFC1 A 0 41062400001 434645  792058 SCARBOROUGH (30 ESTERBROOK AVE) ON    172   44 2              5420 M   38.7   0.0 B 192  208.9 -19.5  -1.370  19.2   44        5420 M   38.7   0.0 B 192  208.9 -101.0  -1.370  -67.8   44        CHK652     5091244 TORONTO ON                                  Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5089358 CHG940     1 2009-09-15 41   A-ANT18G2C A-ANT18G2C 1 A E                                2   93025
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40SFC1 A 0 41062442001 434102  793135 TORONTO (165 LA ROSE AVE) ON          142   36 2              5420 M   38.7   0.0 B 192  104.6 -19.5  -0.240  19.2   36        5420 M   38.7   0.0 B 192  104.6 -101.0  -0.240  -76.3   36        CHG757     5089374 TORONTO ON                                  Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5091339 CHK708     1            41   A-ANT18G2C A-ANT18G2C 1 A E                                2   92947
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40SFC1 A 0 41062501001 431923  794945 BURLINGTON (955 WARWICK CRT) ON        93   44 2              5420 M   38.7   0.0 A 192  351.5 -19.5   0.820  19.2   47        5420 M   38.7   0.0 A 192  351.5 -101.0   0.820  -70.7   47        CHG809     5090450 BRULINGTON ON                               Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5089388 CHG887     1 2009-09-15 41   A-ANT18G2C A-ANT18G2C 1 A E                                2   93120
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40SFC1 A 0 41062632001 452148  754347 OTTAWA ( 30 ELEANOR DR) ON             96   41 2              5420 K   38.7   0.0 A 295   87.4 -17.0  -0.160  21.7   41        5420 K   38.7   0.0 A 295   87.4 -105.0  -0.160  -73.1   41        CHK908     5092547 OTTAWA ON                                   Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5092545 CHK907     1            41   A-ANT18G2C A-ANT18G2C 1 B E                                0        
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40SFC1 A 0 41062707001 452148  754347 OTTAWA ( 30 ELEANOR DR) ON             96   41 2              5420 K   38.7   0.0 B 295  244.2 -17.0  -0.150  21.7   37        5420 K   38.7   0.0 B 295  244.2 -105.0  -0.150  -72.6   37        CHK909     5092820 OTTAWA ON                                   Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5092545 CHK907     1            41   A-ANT18G2C A-ANT18G2C 1 B E                                0        
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40SFC1 A 0 41062738001 433439  794058 MISSISSAUA (1255 VANROSE ST) ON       160   30 2              5420 M   38.6   0.0 A 192   18.0 -24.9   0.230  13.7   30        5420 M   38.6   0.0 A 192   18.0 -101.0   0.230  -78.0   30        CHG855     5092946 MISSISSAUGA ON                              Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5091608 CHK735     1            41   A-ANT18G2C A0ANT18G2C 1 A E                                2   93614
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40SFC1 A 0 41062761002 452308  754405 OTTAWA (1315 CARLING AVE) ON           73   30 2              5420 K   38.7   0.0 A 295  236.8 -17.0  -0.100  21.7   66        5420 K   38.7   0.0 A 295  236.8 -105.0  -0.100  -73.5   66        CHK260     5090524 OTTAWA ON                                   Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5090518 CHK239     1            41   A-ANT18G2C A-ANT18G2C 1 B E                                0        
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40SFC1 A 0 41062793001 452425  754220 OTTAWA (201 BELL ST N) ON              71   33 2              5420 K   38.7   0.0 B 295   97.2 -17.0   0.150  21.7   33        5420 K   38.7   0.0 B 295   97.2 -105.0   0.150  -63.3   33        CHG991     5090528 OTTAWA ON                                   Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5093248 CHK922     1            41   A-ANT18G2C A-ANT18G2C 1 B E                                0        
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40SFC1 A 6 41062166001 434823  791304 SCARBOROUGH (1095 NELISON RD) ON      171   79 2              5420 M   38.7   0.0 B 192  183.4 -19.5  -0.674  19.2   79        5420 M   38.7   0.0 B 192  183.4 -101.0  -0.680  -75.0   79        CHG941     5089348 SCARBOROUGH                                 Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5089350 CHG942     1 2009-09-15 41   A-ANT18G2C A-ANT18G2C 1 A E                                2   92430
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40SFC1 A 6 41062168001 434645  792058 SCARBOROUGH (30 ESTERBROOK AVE) ON    172   44 2              5420 K   38.7   0.0 A 295    6.0 -17.0   0.200  21.7   41        5420 K   38.7   0.0 A 295    8.0 -105.0   0.220  -64.0   41        CHG937     5089356 SCARBOROUGH                                 Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5089358 CHG940     1 2009-09-15 41   A-ANT18G2C A-ANT18G2C 1 A E                                2   92428
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40SFC1 A 6 41062177001 433831  792610 TORONTO (20 WEST LODGE AVE) ON        100   33 2              5420 M   38.6   0.0 A 192  336.3 -19.5   0.440  19.1   35        5420 M   38.6   0.0 A 192  336.3 -101.0   0.440  -71.4   35        CHG757     5089374 TORONTO ON                                  Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5088264 CHG630     1 2009-09-15 41   A-ANT182G  A-ANT182G  1 A E                                2   92746
  19680.000000   18120.000000    40000.00 D7WET FX    18HC40SFC2 A 6 41062182001 433831  792610 TORONTO (20 WEST LODGE AVE) ON        100   33 2              5420 N   38.6   0.0 B 529  229.2 -10.0  -0.200  28.6   33        5420 N   38.6   0.0 B 529  229.2  -99.0  -0.120  -68.0   33        CHG883     5091637 TORONTO ON                                  Globalive Wireless Management Corp. Attn: Ahmed Derini                  207 Queens Quay West, P.O. Box 114, Toronto ON, M5J1A7                           416-637-3525 090045300 5088264 CHG630     1 2009-09-15 41   A-ANT18G2C A-ANT18G2C 1 A E                                2   92653
