node,neighbor,weight
yl9012,li8892,0
yl9012,lt9513,0
yl9725,mr6362,0
yl9725,oo315,0
yn1423,qz6819,0
yn1423,hy3174,0
yn1423,qz6108,0
yt1640,qg7396,0
yt4043,uj9536,0
yt4043,ke606,0
yt4043,dg1351,0
yx718,qz4133,0
yx718,jp4131,0
yx718,jz5747,0
zb6924,zy949,0
zb6924,gm3252,0
zb6924,sy4779,0
ze6740,oc6306,0
ze6740,nz4382,0
ze6740,od2814,0
ze6740,jw3025,0
zf2607,gd9865,0
zf3593,bc9189,0
zf3593,fm54,0
zf3593,su2910,0
zf3593,ro9902,0
zf7611,ow7933,0
zg5284,mn7468,0
zi81,hb5778,0
zi81,ju9183,0
zi81,pl941,0
zj5063,nv860,0
zj5063,hx3841,0
zj6054,yl1187,0
zj633,sz2013,0
zj633,ih7919,0
zj633,ro2574,0
zj9867,sk9901,0
zj9867,ac7477,0
zm6239,bc9189,0
zm6239,ct2566,0
zm6239,wd2398,0
zn1446,gm9678,0
zo39,nc4472,0
zp8057,ei472,0
zp8057,yb9172,0
zp8057,dp2336,0
zp8057,er9529,0
zq8076,mt9254,0
zq8076,qf3840,0
zq9947,ms4711,0
zq9947,cm986,0
zq9947,cg5732,0
zr3285,od588,0
zr4249,wi3934,0
zr4249,mq1731,0
zs3569,kx4527,0
zs3569,wq146,0
zu5260,sf3297,0
zv8418,ta8811,0
zv8418,rm4649,0
zv8418,js758,0
zv8418,nn867,0
zv8418,vv396,0
zv8418,qc6916,0
zw5368,yc2224,0
zw5368,vf7697,0
zw5368,dg2812,0
zx8907,tp6781,0
zx8907,yl1187,0
zx8907,tj8472,0
zy949,cw1950,0
zy949,lt9513,0
zy949,zb6924,0
zy949,nb2508,0
