release,date,author,status,maturity,version,first,distribution,abstract
finance-bdt-0.01,2005-02-11T01:35:43,SMALHOTRA,latest,released,0.01,1,finance-bdt,"Implements BDT yield curve model"
RT-Integration-SVN-0.03,2005-02-11T01:58:37,JESSE,cpan,released,0.03,,RT-Integration-SVN,"RT Integration-SVN Extension"
activitymail-1.21,2005-02-11T02:17:48,DWHEELER,backpan,released,1.21,,activitymail,"CVS activity notification"
Freq-0.22,2005-02-11T02:48:15,IWOODHEAD,latest,released,0.22,,Freq,"An inverted text index."
PHP-Perlinfo-0.07,2005-02-11T03:37:32,ACCARDO,backpan,released,0.07,,PHP-Perlinfo,"Clone of PHP's phpinfo function for Perl"
MassSpec-ViewSpectrum-0.05,2005-02-11T03:54:21,JAEPSTEIN,cpan,released,0.05,,MassSpec-ViewSpectrum,"Perl extension for viewing a mass spectrum."
File-Find-Rule-VCS-0.01,2005-02-11T05:54:52,ADAMK,backpan,released,0.01,1,File-Find-Rule-VCS,"Exclude files/directories for Version Control Systems"
Kwiki-PageTemperature-0.01,2005-02-11T08:14:19,CDENT,latest,released,0.01,1,Kwiki-PageTemperature,"Provide a visual cue indicating the age of a page"
CGI-Session-4.00_03,2005-02-11T08:23:00,SHERZODR,cpan,developer,4.00_03,,CGI-Session,"persistent session data in CGI applications"
Apache-TrapSubRequest-0.01,2005-02-11T09:02:27,DORIAN,backpan,released,0.01,1,Apache-TrapSubRequest,"Trap a lookup_file/lookup_uri into a scalar"
SVG-TT-Graph-0.08,2005-02-11T09:09:07,LLAP,backpan,released,0.08,,SVG-TT-Graph,"Base object for generating SVG Graphs"
CPANPLUS-0.053,2005-02-11T09:12:37,KANE,cpan,released,0.053,,CPANPLUS,"Ameliorated interface to the CPAN"
MasonX-Maypole-0.217,2005-02-11T11:57:25,DAVEBAIRD,cpan,released,0.217,,MasonX-Maypole,"use Mason as the frontend and view for Maypole version 2"
Bio-Affymetrix-0.2,2005-02-11T12:07:58,SKIPPY,backpan,released,0.2,,Bio-Affymetrix,
MySQL-Easy-1.26,2005-02-11T13:58:55,JETTERO,backpan,released,1.26,,MySQL-Easy,"Perl extension to make your base code kinda pretty."
geo-ecef-1.0.0,2005-02-11T14:07:08,MSICKEL,backpan,released,1.0.0,1,geo-ecef,"Functions for calculating ecef coordinates from lla"
IO-Util-1.43,2005-02-11T15:39:32,DOMIZIO,backpan,released,1.43,,IO-Util,"A selection of general-utility IO function"
Murex-Base-0.06,2005-02-11T16:21:56,LINMAR,backpan,released,0.06,1,Murex-Base,
Gtk2-Ex-TreeMaker-0.06,2005-02-11T17:13:05,OFEYAIKON,cpan,released,0.06,,Gtk2-Ex-TreeMaker,"A high level widget to represent a set of relational records in a hierarchical spreadsheet kinda display. This task is typical to most of the business application user interfaces."
Murex-Base-0.07,2005-02-11T17:45:02,LINMAR,backpan,released,0.07,,Murex-Base,
Db-GTM-1.11,2005-02-11T17:48:28,SZECK,cpan,released,1.11,1,Db-GTM,"Perl extension to interface with GT.M global data"
XML-Twig-3.16,2005-02-11T17:51:59,MIROD,backpan,released,3.16,,XML-Twig,"A perl module for processing huge XML documents in tree mode."
PDF-API2-0.40.87,2005-02-11T18:24:07,AREIBENS,backpan,released,v0.40.87,,PDF-API2,"A Perl Module Chain to faciliate the Creation and Modification of High-Quality ""Portable Document Format (aka. PDF)"" Files."
PDF-API2-0.40.87.MSWin32-4.0.ppm,2005-02-11T18:31:03,AREIBENS,backpan,released,v0.40.87.,,PDF-API2,
PDF-API2-0.40.88.MSWin32-4.0.ppm,2005-02-11T19:05:57,AREIBENS,backpan,released,v0.40.88.,,PDF-API2,
PDF-API2-0.40.88,2005-02-11T19:07:48,AREIBENS,backpan,released,v0.40.88,,PDF-API2,"A Perl Module Chain to faciliate the Creation and Modification of High-Quality ""Portable Document Format (aka. PDF)"" Files."
PDF-API2-0.40.89.MSWin32-4.0.ppm,2005-02-11T19:16:07,AREIBENS,backpan,released,v0.40.89.,,PDF-API2,
PDF-API2-0.40.89,2005-02-11T19:16:25,AREIBENS,backpan,released,v0.40.89,,PDF-API2,"A Perl Module Chain to faciliate the Creation and Modification of High-Quality ""Portable Document Format (aka. PDF)"" Files."
Perl6-Pugs-6.0.3,2005-02-11T19:27:50,AUTRIJUS,cpan,released,6.0.2,,Perl6-Pugs,"Perl6 User's Golfing System"
PDF-API2-0.40.90.MSWin32-4.0.ppm,2005-02-11T19:30:09,AREIBENS,backpan,released,v0.40.90.,,PDF-API2,
PDF-API2-0.40.90,2005-02-11T19:30:29,AREIBENS,backpan,released,v0.40.90,,PDF-API2,"A Perl Module Chain to faciliate the Creation and Modification of High-Quality ""Portable Document Format (aka. PDF)"" Files."
PerlIO-via-CBC-0.03,2005-02-11T19:49:29,ESSKAR,backpan,released,0.03,,PerlIO-via-CBC,"PerlIO layer for reading/writing CBC encrypted files"
Apache-Voodoo-1.10,2005-02-11T20:06:13,MAVERICK,backpan,released,1.10,1,Apache-Voodoo,"(or just Voodoo for short) is a web application framework for Apache 1.3 and mod_perl 1"
ExtUtils-AutoConf-0.01_001,2005-02-11T21:36:20,AMBS,backpan,developer,0.01_001,,ExtUtils-AutoConf,"A module to implement some of AutoConf macros in pure perl."
Graph-0.56,2005-02-11T22:22:52,JHI,backpan,released,0.56,,Graph,"graph data structures and algorithms"
SQL-Routine-0.53,2005-02-11T22:54:57,DUNCAND,backpan,released,0.53,,SQL-Routine,"Specify all database tasks with SQL routines"
Gtk2-Ex-TreeMaker-0.07,2005-02-11T23:34:11,OFEYAIKON,cpan,released,0.07,,Gtk2-Ex-TreeMaker,"A high level widget to represent a set of relational records in a hierarchical spreadsheet kinda display. This task is typical to most of the business application user interfaces."
File-FDkeeper-0.05,2005-02-12T00:21:02,PATL,backpan,released,0.05,,File-FDkeeper,"Store open filehandles in another process for later use"
CGI-ContactForm-1.30,2005-02-12T01:54:35,GUNNAR,backpan,released,1.30,,CGI-ContactForm,"Generate a web contact form"
Devel-Fail-MakeTest-1.005,2005-02-12T02:35:46,MTHURN,backpan,released,1.005,,Devel-Fail-MakeTest,
Apache-Voodoo-1.11,2005-02-12T02:37:59,MAVERICK,backpan,released,1.11,,Apache-Voodoo,"(or just Voodoo for short) is a web application framework for Apache 1.3 and mod_perl 1"
Perl6-Pugs-6.0.4,2005-02-12T04:11:20,AUTRIJUS,cpan,released,6.0.4,,Perl6-Pugs,"Perl6 User's Golfing System"
txt2html-2.40,2005-02-12T04:11:42,RUBYKAT,backpan,released,2.40,,txt2html,"convert plain text file to HTML"
Test-Output-0.01,2005-02-12T06:17:32,SSORICHE,backpan,released,0.01,1,Test-Output,"Utilities to test STDOUT and STDERR messages."
Graph-0.57,2005-02-12T09:01:51,JHI,backpan,released,0.57,,Graph,"graph data structures and algorithms"
Test-Tester-0.10,2005-02-12T09:37:48,FDALY,cpan,released,0.10,,Test-Tester,"Help testing test modules built with Test::Builder"
Murex-Base-0.08,2005-02-12T09:43:27,LINMAR,backpan,released,0.08,,Murex-Base,
Murex-0.0.00007,2005-02-12T10:30:04,LINMAR,backpan,released,0.0.00007,1,Murex,
Image-Kimdaba-0.5,2005-02-12T10:33:55,JMFAYARD,latest,released,0.4,1,Image-Kimdaba,"Parser for the KDE Image Database"
Murex-0.0.00008,2005-02-12T10:39:45,LINMAR,backpan,released,0.0.00008,,Murex,
File-Find-Rule-VCS-0.02,2005-02-12T13:26:22,ADAMK,backpan,released,0.02,,File-Find-Rule-VCS,"Exclude files/directories for Version Control Systems"
Apache-HTTunnel-0.04,2005-02-12T14:56:45,PATL,backpan,released,0.04,,Apache-HTTunnel,"Universal HTTP tunnel using Apache + mod_perl"
HTTunnel-Client-0.04,2005-02-12T14:57:01,PATL,backpan,released,0.04,,HTTunnel-Client,"Client daemon for Apache::HTTunnel"
CPAN-YACSmoke-0.02_06,2005-02-12T16:33:18,RRWO,backpan,developer,0.02_06,,CPAN-YACSmoke,"Yet Another CPAN Smoke Tester"
Palm-Doc-1.18,2005-02-12T16:40:43,CPB,backpan,released,1.18,,Palm-Doc,"convert between text and pdb/prc Palm Doc files"
Authen-Krb5-1.4,2005-02-12T17:34:12,JHORWITZ,cpan,released,1.4,1,Authen-Krb5,"Perl extension for Kerberos 5"
Net-Lite-FTP-0.20,2005-02-12T19:34:51,EYCK,backpan,released,0.20,,Net-Lite-FTP,"Perl FTP client"
File-Scan-1.40,2005-02-12T19:58:37,HDIAS,cpan,released,1.40,,File-Scan,"Perl extension for Scanning files for Viruses"
Locale-Maketext-TieHash-L10N-0.04,2005-02-12T20:05:52,STEFFENW,backpan,released,0.04,,Locale-Maketext-TieHash-L10N,"Tying language handle to a hash"
Test-Output-0.02,2005-02-12T20:18:57,SSORICHE,backpan,released,0.02,1,Test-Output,"Utilities to test STDOUT and STDERR messages."
Test-Tester-0.101,2005-02-12T20:42:31,FDALY,cpan,released,0.101,,Test-Tester,"Help testing test modules built with Test::Builder"
PDL-Graphics-AquaTerm-0.02,2005-02-12T20:55:38,HBABCOCK,cpan,released,0.02,,PDL-Graphics-AquaTerm,
dbMan-0.36,2005-02-12T21:03:54,MILSO,backpan,released,0.36,,dbMan,"interactive command line SQL shell/console. Curses version."
Net-Telnet-Options-0.01,2005-02-12T21:35:05,JROBINSON,latest,released,0.01,1,Net-Telnet-Options,"Telnet options over any socket"
Math-Currency-0.40,2005-02-12T22:47:17,JPEACOCK,backpan,released,0.40,,Math-Currency,"Exact Currency Math with Formatting and Rounding"
lib-http-0.01,2005-02-12T23:19:23,GMPASSOS,latest,released,0.01,1,lib-http,"Uses a Perl libray diretory over the internet using the HTTP protocol."
NetStumbler-Wap-0.06,2005-02-12T23:34:54,SSCOTTO,cpan,released,0.06,,NetStumbler-Wap,"Module to determine Wireless NIC vendor based on MAC"
NetStumbler-Stumbler-0.06,2005-02-12T23:37:15,SSCOTTO,cpan,released,0.06,,NetStumbler-Stumbler,"Module to parse netstumbler files"
Sysadm-Install-0.13,2005-02-13T01:21:13,MSCHILLI,backpan,released,0.13,,Sysadm-Install,"Typical installation tasks for system administrators"
Handel-0.02,2005-02-13T02:09:09,CLACO,backpan,released,0.02,,Handel,"Simple commerce framework with AxKit support"
Locale-Maketext-TieHash-L10N-0.05,2005-02-13T14:19:29,STEFFENW,backpan,released,0.05,,Locale-Maketext-TieHash-L10N,"Tying language handle to a hash"
Locale-Maketext-TieHash-quant-0.04,2005-02-13T14:21:22,STEFFENW,backpan,released,0.04,,Locale-Maketext-TieHash-quant,"Tying method quant to a hash"
Locale-Maketext-TieHash-nbsp-0.04,2005-02-13T14:21:39,STEFFENW,backpan,released,0.04,,Locale-Maketext-TieHash-nbsp,"Tying subroutine to a hash"
Text-PSP-1.000,2005-02-13T15:54:01,JDIEPEN,backpan,released,1.000,1,Text-PSP,"Perl extension implementing a JSP-like templating system."
MARC-Errorchecks-1.07,2005-02-13T16:14:39,EIJABB,backpan,released,1.07,,MARC-Errorchecks,"Tests to ensure MARC::Errorchecks subroutines work as expected. Currently, performs semi-random testing of some of the subroutines in MARC::Errorchecks."
File-FDkeeper-0.06,2005-02-13T17:10:33,PATL,latest,released,0.06,,File-FDkeeper,"Store open filehandles in another process for later use"
MARC-SubjectMap-0.3,2005-02-13T20:06:20,ESUMMERS,cpan,released,0.3,,MARC-SubjectMap,"remove subject headings"
Acme-MetaSyntactic-0.09,2005-02-13T21:02:00,BOOK,backpan,released,0.09,,Acme-MetaSyntactic,"Themed metasyntactic variables names"
AI-Prolog-0.5,2005-02-13T21:15:00,OVID,backpan,released,0.5,,AI-Prolog,"A simple Prolog shell using AI::Prolog."
WebService-GoogleMaps-0.01,2005-02-13T22:18:36,KLOHNER,backpan,released,0.01,1,WebService-GoogleMaps,"Retrieves maps from http://maps.google.com/"
Transform-Canvas-0.004,2005-02-14T00:10:39,RONAN,cpan,released,0.004,1,Transform-Canvas,"Perl extension for performing Coordinate transformation operations from the cartesion to the canvas coordinate systems."
Apache-Voodoo-1.12,2005-02-14T00:10:57,MAVERICK,backpan,released,1.12,,Apache-Voodoo,"or just Voodoo for short; is a web application framework for Apache 1.3 and mod_perl 1"
PerlIO-via-CBC-0.04,2005-02-14T01:03:18,ESSKAR,backpan,released,0.04,,PerlIO-via-CBC,"PerlIO layer for reading/writing CBC encrypted files"
PerlIO-via-CBC-0.05,2005-02-14T02:13:26,ESSKAR,backpan,released,0.05,,PerlIO-via-CBC,"PerlIO layer for reading/writing CBC encrypted files"
Ovid-0.06,2005-02-14T03:17:36,GYEPI,backpan,released,0.06,,Ovid,"collection of scripts and modules for recursively converting perl CPAN modules into RPM files."
Kwiki-FetchRSS-0.06,2005-02-14T04:57:36,CDENT,backpan,released,0.06,,Kwiki-FetchRSS,"WAFL Plugin To Fetch an RSS Feed"
WWW-Mechanize-1.11_01,2005-02-14T06:21:29,PETDANCE,backpan,developer,1.11_01,,WWW-Mechanize,"Handy web browsing in a Perl object"
Kwiki-Technorati-0.03,2005-02-14T06:50:00,CDENT,cpan,released,0.03,,Kwiki-Technorati,"Access Technorati Cosmos with WAFL"
DBIx-ProcedureCall-0.07,2005-02-14T09:14:26,THILO,cpan,released,0.07,,DBIx-ProcedureCall,"Perl extension to make database stored procedures look like Perl subroutines"
PSA-0.49_01,2005-02-14T09:39:33,SAMV,backpan,developer,0.49_01,,PSA,"Handle login requests"
Data-Page-Viewport-1.01,2005-02-14T09:39:51,RSAVAGE,backpan,released,1.01,,Data-Page-Viewport,"Scroll thru data a page, or just an item, at a time"
Date-MSAccess-1.02,2005-02-14T09:40:08,RSAVAGE,backpan,released,1.02,,Date-MSAccess,"Manage dates in MS Access format"
DBIx-HTML-PopupRadio-1.10,2005-02-14T09:40:26,RSAVAGE,backpan,released,1.10,,DBIx-HTML-PopupRadio,"Convert sql into a popup menu or radio group."
Config-AutoConf-0.02,2005-02-14T09:56:52,AMBS,backpan,released,0.02,1,Config-AutoConf,"A module to implement some of AutoConf macros in pure perl."
Crypt-UnixCrypt_XS-0.05,2005-02-14T10:57:21,BORISZ,cpan,released,0.05,,Crypt-UnixCrypt_XS,"perl xs interface for a portable traditional crypt function."
HDB-1.05,2005-02-14T11:44:14,GMPASSOS,latest,released,1.05,,HDB,"Hybrid Database - Handles multiple databases with the same interface."
Lemonldap-Handlers-Generic-0.01,2005-02-14T15:36:19,EGERMAN,cpan,released,0.01,1,Lemonldap-Handlers-Generic,"Perl extension for Lemonldap sso system"
Class-Multi-1.00,2005-02-14T16:08:32,KCODY,backpan,released,1.00,1,Class-Multi,"Multiple inheritance support functions."
PHP-0.01,2005-02-14T16:14:02,KARASIK,backpan,released,0.01,1,PHP,"embedded PHP interpreter"
IO-stringy-2.110,2005-02-14T16:32:25,DSKOLL,cpan,released,2.110,1,IO-stringy,"a ""skeleton"" for writing ""t/*.t"" test files."
Devel-Tokenizer-C-0.05,2005-02-14T17:38:28,MHX,cpan,released,0.05,,Devel-Tokenizer-C,"Generate C source for fast keyword tokenizer"
Net-ISCABBS-0.53,2005-02-14T17:47:21,MINTER,backpan,released,0.53,,Net-ISCABBS,"Perl interface to the ISCABBS system"
Perl6-Pugs-6.0.5,2005-02-14T18:13:02,AUTRIJUS,cpan,released,6.0.5,,Perl6-Pugs,"Perl6 User's Golfing System"
WebService-GoogleMaps-0.02,2005-02-14T18:32:54,KLOHNER,backpan,released,0.02,,WebService-GoogleMaps,"Retrieves maps from Google Maps"
WWW-Wikipedia-1.4,2005-02-14T18:34:59,BRICAS,backpan,released,1.4,,WWW-Wikipedia,"Automated interface to the Wikipedia"
Bio-ConnectDots-1.0.1,2005-02-14T18:56:53,DBURDICK,cpan,released,1.0.1,,Bio-ConnectDots,"Database adapter for 'connect-the-dots'"
PDF-API2-0.40.91.MSWin32-4.0.ppm,2005-02-14T20:14:27,AREIBENS,backpan,released,v0.40.91.,,PDF-API2,
PDF-API2-0.40.91,2005-02-14T20:14:47,AREIBENS,backpan,released,v0.40.91,,PDF-API2,"A Perl Module Chain to faciliate the Creation and Modification of High-Quality ""Portable Document Format (aka. PDF)"" Files."
Class-Attrib-1.00,2005-02-14T22:13:06,KCODY,backpan,released,1.00,1,Class-Attrib,"Abstract translucent attribute management."
WebService-GoogleMaps-0.03,2005-02-14T22:44:47,KLOHNER,backpan,released,0.03,,WebService-GoogleMaps,"Retrieves maps from Google Maps"
Tk-JBrowseEntry-4.61,2005-02-15T01:25:46,TURNERJW,backpan,released,4.61,,Tk-JBrowseEntry,
Tk-JFileDialog-1.20,2005-02-15T01:27:39,TURNERJW,backpan,released,1.20,,Tk-JFileDialog,"A highly configurable File Dialog widget for Perl/Tk."
Object-Signature-0.02,2005-02-15T02:08:53,ADAMK,backpan,released,0.02,,Object-Signature,"Abstract base class for creating object signatures"
Image-Math-Constrain-0.03,2005-02-15T02:09:11,ADAMK,backpan,released,0.03,,Image-Math-Constrain,"Scaling math used to constrain image sizes (like thumbnails)"
Param-Coerce-0.07,2005-02-15T02:09:28,ADAMK,backpan,released,0.07,,Param-Coerce,"Allows your classes to do coercion of parameters"
HTML-Location-0.7,2005-02-15T02:11:28,ADAMK,backpan,released,0.7,,HTML-Location,"Working with disk to URI file mappings"
Email-Send-Test-0.02,2005-02-15T02:11:47,ADAMK,backpan,released,0.02,1,Email-Send-Test,"Email::Send mailer for use in testing"
Template-Plugin-Dumpvar-0.02,2005-02-15T02:12:07,ADAMK,backpan,released,0.02,,Template-Plugin-Dumpvar,"Dump template data in the same style as the debugger"
Test-File-Cleaner-0.02,2005-02-15T02:12:25,ADAMK,cpan,released,0.02,,Test-File-Cleaner,"Automatically clean up your filesystem after tests"
Archive-Builder-1.05,2005-02-15T02:12:42,ADAMK,backpan,released,1.05,,Archive-Builder,"File generation and archiving framework"
Bundle-Email-0.03,2005-02-15T02:13:01,ADAMK,backpan,released,0.03,,Bundle-Email,"A bundle to install the main set of Email:: modules"
Class-Autouse-1.16,2005-02-15T02:13:20,ADAMK,backpan,released,1.16,,Class-Autouse,"Run-time class loading on first method call"
prefork-0.04,2005-02-15T02:18:52,ADAMK,backpan,released,0.04,,prefork,"Pragma to ensure modules are fully loaded before forking"
Class-Inspector-1.08,2005-02-15T02:19:08,ADAMK,backpan,released,1.08,,Class-Inspector,"Provides information about Classes"
CGI-Capture-0.04,2005-02-15T02:25:53,ADAMK,backpan,released,0.04,,CGI-Capture,"Highly detailed capture and replaying of CGI calls"
Class-Default-1.3,2005-02-15T02:26:09,ADAMK,backpan,released,1.3,,Class-Default,"Static methods apply to a default instantiation"
Method-Alias-0.02,2005-02-15T02:28:06,ADAMK,backpan,released,0.02,,Method-Alias,"Create method aliases"
Template-Plugin-Cycle-0.04,2005-02-15T02:28:23,ADAMK,backpan,released,0.04,,Template-Plugin-Cycle,"Cyclically insert into a Template from a sequence of values"
Template-Plugin-Tooltip-0.02,2005-02-15T02:28:41,ADAMK,backpan,released,0.02,,Template-Plugin-Tooltip,"Template Toolkit plugin for HTML::Tooltip::JavaScript"
CSS-Tiny-1.07,2005-02-15T02:32:38,ADAMK,backpan,released,1.07,,CSS-Tiny,"Read/Write .css stylesheets with as little code as possible"
Data-Package-0.04,2005-02-15T02:32:58,ADAMK,backpan,released,0.04,,Data-Package,"Base class for packages that are purely data"
Class-DBI-DataMigration-0.02,2005-02-15T02:57:01,LAMECH,latest,released,0.02,,Class-DBI-DataMigration,"Migrate data from one database to another using Class::DBI."
Class-Attrib-1.01,2005-02-15T03:31:12,KCODY,backpan,released,1.01,,Class-Attrib,"Abstract translucent attribute management."
File-Comments-0.03,2005-02-15T03:35:11,MSCHILLI,backpan,released,0.03,,File-Comments,"Recognizes file formats and extracts format-specific comments"
Unicode-Japanese-0.25,2005-02-15T04:09:35,HIO,cpan,released,0.25,,Unicode-Japanese,"Japanese Character Encoding Handler"
Handel-0.03,2005-02-15T04:36:52,CLACO,backpan,released,0.03,,Handel,"Simple commerce framework with AxKit support"
Unicode-Japanese-0.25_01,2005-02-15T04:49:06,HIO,cpan,developer,0.25_01,,Unicode-Japanese,"Japanese Character Encoding Handler"
Crypt-Tea_JS-2.11,2005-02-15T06:47:48,PJB,backpan,released,2.11,,Crypt-Tea_JS,"The Tiny Encryption Algorithm in Perl and JavaScript"
libwin32-0.24,2005-02-15T07:31:38,JDB,backpan,released,0.24,,libwin32,"Powerful and easy ways to manipulate a registry [on Win32 for now]."
Kwiki-ModPerl-0.05,2005-02-15T14:38:22,GUGOD,backpan,released,0.05,,Kwiki-ModPerl,"enable Kwiki to work under mod_perl"
WebService-Bloglines-0.05,2005-02-15T14:45:37,MIYAGAWA,backpan,released,0.05,,WebService-Bloglines,"Easy-to-use Interface for Bloglines Web Services"
Kwiki-AdSense-0.10,2005-02-15T15:28:51,INGY,backpan,released,0.10,1,Kwiki-AdSense,"Google AdSense Plugin For Kwiki"
MasonX-Maypole-0.218,2005-02-15T15:45:35,DAVEBAIRD,cpan,released,0.218,,MasonX-Maypole,"use Mason as the frontend and view for Maypole version 2"
Text-RewriteRules-0.03,2005-02-15T16:37:17,AMBS,backpan,released,0.03,,Text-RewriteRules,"A system to rewrite text using regexp-based rules"
Business-MaxMind-CreditCardFraudDetection-1.3,2005-02-15T17:03:28,TJMATHER,cpan,released,1.3,,Business-MaxMind-CreditCardFraudDetection,"Base class for accessing free and paid MaxMind HTTP web services"
PHP-0.02,2005-02-15T17:14:50,KARASIK,backpan,released,0.02,,PHP,"embedded PHP interpreter"
Apache-Session-Wrapper-0.19,2005-02-15T21:34:32,DROLSKY,backpan,released,0.19,,Apache-Session-Wrapper,"A simple wrapper around Apache::Session"
Net-ISCABBS-1.0,2005-02-15T21:46:41,MINTER,backpan,released,1.0,,Net-ISCABBS,"Perl interface to the ISCABBS system"
Kwiki-MindMap-0.09,2005-02-15T21:58:05,GUGOD,latest,released,0.09,,Kwiki-MindMap,"A Kwiki plugin that displays what's on your mind"
Cyborg-0.01,2005-02-15T22:07:56,SCHUBIGER,backpan,released,0.01,1,Cyborg,"Resolv Cyborg names via www.cyborgname.com"
Algorithm-MedianSelect-0.08,2005-02-15T22:12:59,SCHUBIGER,backpan,released,0.08,,Algorithm-MedianSelect,"Median finding algorithm"
Cyborg-0.02,2005-02-15T22:34:48,SCHUBIGER,backpan,released,0.02,,Cyborg,"Resolv Cyborg names via www.cyborgname.com"
WWW-Cyborg-0.03,2005-02-15T22:44:07,SCHUBIGER,backpan,released,0.03,1,WWW-Cyborg,"Resolv Cyborg names via www.cyborgname.com"
PerlIO-via-CBC-0.06,2005-02-15T22:58:42,ESSKAR,backpan,released,0.06,,PerlIO-via-CBC,"PerlIO layer for reading/writing CBC encrypted files"
File-Split-0.30,2005-02-16T00:13:03,MIDDLETO,backpan,released,0.30,,File-Split,
WebService-GoogleMaps-0.04,2005-02-16T01:16:51,KLOHNER,backpan,released,0.04,,WebService-GoogleMaps,"Automated interface to Google Maps"
SQL-Routine-0.54,2005-02-16T01:57:57,DUNCAND,backpan,released,0.54,,SQL-Routine,"Specify all database tasks with SQL routines"
CGI-SSI-0.82,2005-02-16T02:27:05,JAMES,cpan,released,0.82,,CGI-SSI,"Use SSI from CGI scripts"
Kwiki-AdSense-0.11,2005-02-16T02:32:42,INGY,latest,released,0.11,,Kwiki-AdSense,"Google AdSense Plugin For Kwiki"
reaper-0.03,2005-02-16T05:28:51,JGS,backpan,released,0.03,1,reaper,"support for reaping child processes via $SIG{CHLD}"
Tk-GraphViz-0.13,2005-02-16T05:31:02,JGS,cpan,released,0.13,,Tk-GraphViz,"Render an interactive GraphViz graph"
Oracle-SQLLoader-0.5,2005-02-16T06:38:27,EZRA,backpan,released,0.5,,Oracle-SQLLoader,"object interface to Oracle's sqlldr"
Devel-Refactor-0.04,2005-02-16T08:23:56,SSOTKA,cpan,released,0.04,,Devel-Refactor,"Perl extension for refactoring Perl code."
Lingua-EN-Squeeze-2005.0216,2005-02-16T09:45:34,JARIAALTO,cpan,released,2005.0216,,Lingua-EN-Squeeze,"Shorten text to minimum syllables by using hash table lookup and vowel deletion"
PANT-0.10,2005-02-16T11:00:26,JONIONS,cpan,released,0.10,,PANT,"Perl extension for ANT/NANT like build environments"
Mail-Thread-Arc-0.22,2005-02-16T12:41:29,RCLAMP,latest,released,0.22,,Mail-Thread-Arc,"Generates a Thread Arc reperesentation of a thread"
NetStumbler-Wap-0.07,2005-02-16T12:43:38,SSCOTTO,cpan,released,0.07,,NetStumbler-Wap,"Module to determine Wireless NIC vendor based on MAC"
NetStumbler-Stumbler-0.07,2005-02-16T12:43:56,SSCOTTO,latest,released,0.07,,NetStumbler-Stumbler,"Module to parse netstumbler files"
Text-Graph-0.2,2005-02-16T13:00:04,GWADEJ,backpan,released,0.2,,Text-Graph,"Perl extension for generating text-based graphs."
Apache-HTTunnel-0.05,2005-02-16T13:45:01,PATL,backpan,released,0.05,,Apache-HTTunnel,"Universal HTTP tunnel using Apache + mod_perl"
HTTunnel-Client-0.05,2005-02-16T13:45:18,PATL,backpan,released,0.05,,HTTunnel-Client,"Client daemon for Apache::HTTunnel"
IMAP-Admin-1.6.4,2005-02-16T13:50:19,EESTABROO,cpan,released,1.6.4,,IMAP-Admin,"Perl module for basic IMAP server administration"
PHP-0.03,2005-02-16T14:47:51,KARASIK,backpan,released,0.03,,PHP,"embedded PHP interpreter"
FTN-Address-1.01,2005-02-16T15:05:38,STRO,cpan,released,1.01,1,FTN-Address,"Process FTN addresses"
Template-Plugin-SSI-0.10,2005-02-16T15:28:18,COREY,cpan,released,0.10,1,Template-Plugin-SSI,"Plugin to use SSI in Template Toolkit (wrapper for CGI::SSI)"
FTN-Nodelist-1.01,2005-02-16T17:08:59,STRO,backpan,released,1.01,1,FTN-Nodelist,"process FTN nodelist"
Test-LectroTest-0.201,2005-02-16T18:28:14,TMOERTEL,backpan,released,0.201,,Test-LectroTest,"Easy, automatic, specification-based tests"
Catalyst-3.00,2005-02-16T18:39:07,SRI,backpan,released,3.00,,Catalyst,"The Elegant MVC Web Application Framework"
Carp-Assert-More-1.10,2005-02-16T18:49:14,PETDANCE,backpan,released,1.10,,Carp-Assert-More,"convenience wrappers around Carp::Assert"
Catalyst-3.01,2005-02-16T20:08:23,SRI,backpan,released,3.01,,Catalyst,"The Elegant MVC Web Application Framework"
Template-Plugin-SSI-0.11,2005-02-16T20:10:16,COREY,latest,released,0.11,,Template-Plugin-SSI,"Plugin to use SSI in Template Toolkit (wrapper for CGI::SSI)"
Test-MockClass-1.03,2005-02-16T20:45:27,JJORDAN,cpan,released,1.03,1,Test-MockClass,"A module to provide mock classes and mock objects for testing"
Test-Output-0.03,2005-02-16T21:20:42,SSORICHE,backpan,released,0.03,,Test-Output,"Utilities to test STDOUT and STDERR messages."
Catalyst-Plugin-Session-FastMmap-0.03,2005-02-16T21:46:22,SRI,backpan,released,0.03,,Catalyst-Plugin-Session-FastMmap,"FastMmap sessions for Catalyst"
Audio-FLAC-Header-1.3,2005-02-16T22:05:45,DANIEL,backpan,released,1.3,,Audio-FLAC-Header,"interface to FLAC header metadata."
Catalyst-3.03,2005-02-16T22:14:06,SRI,backpan,released,3.03,,Catalyst,"The Elegant MVC Web Application Framework"
Catalyst-Plugin-Session-FastMmap-0.04,2005-02-16T23:45:22,SRI,backpan,released,0.04,,Catalyst-Plugin-Session-FastMmap,"FastMmap sessions for Catalyst"
Text-Graph-0.21,2005-02-17T00:34:32,GWADEJ,backpan,released,0.21,,Text-Graph,"Perl extension for generating text-based graphs."
Encode-Arabic-1.12,2005-02-17T00:43:41,SMRZ,backpan,released,1.12,,Encode-Arabic,"Perl extension for encodings of Arabic"
Music-DB-0.01,2005-02-17T01:37:01,TWH,backpan,released,0.01,1,Music-DB,"Tools for generating relational databases of music files"
