name	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	sample	blanc	isotopes	adduct	pcgroup	fold	tstat	pvalue	norm,b1	CV,samp	CV,pool	CV,ind	sample_mean	sample_sd	sample_CV	pool_mean	pool_sd	pool_CV	poolCV_over_sampleCV
M93T464	92.5336111380207	92.5325776068672	92.5342751113268	7.73258047463421	7.72749078273704	7.73647765387583	229	229	0		[M+2Na-H]+ 47.5572	10	43.1201612722904	-42.6327429577053	0	1	0.350474176019907	0.0932848760421128	1	4592.16326435584	1609.434636224	0.350474176019907	4521.00944635465	421.741805788415	0.0932848760421128	0.266167616403253
M93T2558	93.0695189840856	93.0692213067903	93.0697675676017	42.6276232058342	42.6241725226472	42.6335826081594	229	229	0		[M+H-CH4]+ 108.095	16	198.700393894935	-126.959490391631	0	0	0.117882001669612	0.0864417889493111	1	153073.923819596	18044.6605432756	0.117882001669612	153073.923819596	13231.9838164564	0.0864417889493111	0.73329081390713
M93T1982	93.0687334866613	93.0680959873588	93.0691768237988	33.0298657414227	33.0250669089107	33.0347871676048	228	228	0		[M+H]+ 92.061	141	6.35230916779421	-44.7501686330214	0	0	0.241837843596811	0.139955085664758	1	2953.52531493075	714.274193171442	0.241837843596811	2953.52531493074	413.360888464164	0.139955085664758	0.578714578261332
M93T1573	93.0687128980429	93.0682404675858	93.0691636818893	26.2199136389858	26.2160748885953	26.223584076143	230	229	1		[M+H-C4H8]+ 148.124	18	4.81109242829057	-34.5940896773937	0	0	0.247358004204148	0.123849712945175	1	3793.98904299007	938.473557646428	0.247358004204148	3793.98904299007	469.884453891458	0.123849712945175	0.500690136725715
M93T1790	93.0691257437875	93.0683059255298	93.0693807578452	29.8315196201976	29.8070422882273	29.9075801368387	230	229	1		[M+H-CH3]+ 107.083	62	11.4734568158569	-43.6876540520175	0	0	0.301568182526442	0.172773767370878	1	8277.0171719347	2496.0850252805	0.301568182526442	8277.0171719347	1430.05143938861	0.172773767370878	0.572917759172848
M94T880	93.5413183760743	93.5392163971571	93.5419702985279	14.666208962809	14.6406428758611	14.6708971022923	229	229	0		[M+2H-CO]2+ 213.064	12	59.1812349967296	-44.170843371864	0	0	0.34669929063555	0.155338131990507	1	2488.58740247701	862.791487123346	0.34669929063555	2488.58740247701	386.572518395887	0.155338131990507	0.448048600577606
M94T464	94.027440624035	94.0270135289622	94.0318558307119	7.73255722192351	7.72397097960399	7.73647765387583	234	229	5			10	44.3839382793763	-43.5428215592488	0	1	0.34790235545637	0.0975336131462378	1	20523.8595358609	7140.29907558168	0.34790235545637	20150.7269215908	1965.37320418592	0.0975336131462378	0.280347665419786
M94T2558	94.0754573072613	94.0750949270965	94.0757136664126	42.6278428178858	42.6246009776022	42.6335826081594	229	229	0		[M+H-CH3]+ 108.095	16	65.8417136383472	-133.351196169227	0	0	0.10960434515975	0.0933413143963814	1	26229.9411930267	2874.91552804044	0.10960434515975	26229.9411930267	2448.3371874969	0.0933413143963814	0.85162056541039
M94T1982	94.0749335996244	94.0738121357027	94.0757680756127	33.0294094316688	33.0203473054152	33.0385796914564	228	228	0			141	5.001926809933	-42.4585522042274	0	0	0.244374594711518	0.124748441338301	1	1342.22941436101	328.006769144351	0.244374594711518	1342.22941436101	167.441027359957	0.124748441338301	0.510480401964718
M94T424	94.0154942893487	94.0150974295352	94.0206733521999	7.06670766952365	7.05414351025263	7.07034463041237	232	229	3		[M+K]+ 55.0526	2	49.6363520592276	-36.7393327393923	0	1	0.430290432276668	0.0696942148465863	1	17550.7376473905	7551.91448907007	0.430290432276668	19478.8673645212	1357.5643670711	0.0696942148465863	0.161970170886287
M94T1789	94.0763911592143	94.0730602565223	94.0767884567978	29.8157815151216	29.7912066840355	30.0897607404642	235	229	5		[M+H-CH2]+ 107.083	62	11.5216898358387	-43.826118223772	0	0	0.291758936266691	0.160236407857876	1	5983.43487095729	1745.72059317153	0.291758936266691	5983.43487095729	958.764110373752	0.160236407857876	0.549208226175486
M95T463	95.0255740281182	95.024095800343	95.0300826358487	7.71664604844322	7.70751450423198	7.7355758892192	179	179	0		[2M+Na+K]2+ 64.0546 [2M+Na+2K]3+ 92.0745	10	11.2997466118924	-40.4471565506282	0	1	0.324436758066045	0.15058370609312	1	1871.05000951916	607.037399267839	0.324436758066045	1933.43777307527	291.144225370103	0.15058370609312	0.464138857109608
M95T1573	95.0848647063615	95.0842048480285	95.0851628930288	26.2197859235414	26.2164994704383	26.224026810042	248	229	19			18	6.44316226874855	-33.0471293093008	0	0	0.263254893187193	0.114674779682635	1	11418.86535378	3006.0721790283	0.263254893187193	11418.86535378	1309.45586867039	0.114674779682635	0.435603601871487
M95T2558	95.0852924963203	95.085005637633	95.0855822365686	42.6275553681752	42.6241725226472	42.6335826081594	229	229	0	[9][M]+	[M+H-CH2]+ 108.095	16	280.759832886994	-125.955649692899	0	0	0.117334087043844	0.0980875161405002	1	251570.937772926	29517.84631035	0.117334087043844	251570.937772926	24675.9684192826	0.0980875161405002	0.835967778944304
M95T1830	95.0847367694018	95.0837344726913	95.0850355688557	30.4923816306036	30.4869164777815	30.5024176716237	248	229	19			35	4.11995876087805	-32.6419288114233	0	0	0.205215285990978	0.155514495899224	1	5191.02163256516	1065.27698891222	0.205215285990978	5191.02163256516	807.279112390338	0.155514495899224	0.757811461988561
M95T1791	95.0846891039306	95.0840081498866	95.0849098818595	29.8556664856401	29.8096475920885	29.9115774905623	231	229	2			62	14.7662847939231	-40.2414921806288	0	0	0.35714211382249	0.173603337111553	1	14865.043857891	5308.9331854712	0.35714211382249	14865.043857891	2580.62122003947	0.173603337111553	0.486090355610761
M96T1448	96.0435413368923	96.0420037257047	96.043991273951	24.1252471717528	24.1184551726269	24.1281027200276	229	229	0		[M+2H-C4H8]2+ 246.131	6	35.840545876559	-50.3470608855176	0	0	0.304411861916539	0.119116414577337	1	6088.67809872023	1853.46583664188	0.304411861916539	6088.67809872023	725.261504635114	0.119116414577337	0.391300174137089
M96T2558	96.0887953261051	96.0882759848047	96.0911282936408	42.6274360119477	42.621923901376	42.7781546989234	248	229	19	[9][M+1]+		16	16.539321000861	-103.187836225783	0	0	0.11061895531747	0.100284600153047	1	21099.0436851801	2333.95417065228	0.11061895531747	21099.0436851801	2115.90915957996	0.100284600153047	0.906576995463719
M96T1794	96.0896522927574	96.0521319667973	96.0904398709251	29.9015152603885	29.84116488119	30.0828769098101	233	229	2			41	18.1023847390538	-34.1805890163409	0	0	0.43682967226643	0.153096206427268	1	9269.39854517774	4049.14832859692	0.43682967226643	9269.39854517774	1419.10975312915	0.153096206427268	0.350471170222822
M96T1545	96.0546552618587	96.0527053604558	96.0896193932395	25.7439804005503	25.6207246583971	25.7610234433059	139	138	1			125	4.03926947455774	-19.2437567874623	0	0	0.454319479351654	0.164234573678664	1	833.222244262695	378.549096197645	0.454319479351654	833.222244262695	136.843900066064	0.164234573678664	0.361495778065776
M97T1448	97.0293542640806	97.0285776029773	97.02993253873	24.1257074663524	24.1197551891553	24.4651003990786	230	229	0		[M+2Na]2+ 148.079	6	86.6379056791199	-53.0802383597904	0	1	0.298071613566269	0.083983722783243	1	7255.87495510938	2162.77035570453	0.298071613566269	7980.30621413227	670.215824813076	0.083983722783243	0.281756862984778
M97T1424	97.030527763644	97.0290645952411	97.0312881837181	23.7400999487701	23.7318333861974	23.7455990216237	229	229	0			5	205.604869701986	-63.2428356453945	0	1	0.244153379654499	0.0534373385527155	1	20697.1877849988	5053.28834705127	0.244153379654499	22673.226826334	1211.59689800132	0.0534373385527155	0.218867904381806
M97T2558	97.1006147483279	97.0998354101061	97.1009313897648	42.6275906925468	42.6239801932273	42.7753209537632	248	229	19	[9][M+2]+		16	12.8129710269266	-81.4057654718239	0	0	0.113454552888971	0.100113125407204	1	49184.0106270469	5580.14993497801	0.113454552888971	49184.0106270469	4923.96502393479	0.100113125407204	0.882407297529756
M97T1573	97.0983328156864	97.0620644485752	97.0989001337663	26.2202442723354	26.2162910617751	26.228466079812	248	229	19		[M+H]+ 96.0893	18	6.21493209713775	-33.4276304183251	0	0	0.252674427530496	0.146372972578403	1	5104.32009181393	1289.73115713149	0.252674427530496	5104.32009181393	747.134504830471	0.146372972578403	0.579294762865295
M97T1830	97.0980052856045	97.0618283965266	97.0989673013414	30.4927468319129	30.4854268758196	30.4991201654327	247	229	18		[M+Na]+ 74.1135	35	4.6031154697558	-35.3926437454303	0	0	0.222350284554161	0.164889427938183	1	2785.93952295562	619.454445679864	0.222350284554161	2785.93952295561	459.371974210526	0.164889427938183	0.741575070474078
M97T1794	97.0974981756379	97.0628108432004	97.0983736635479	29.9069740182463	29.8805143333177	29.9175735274317	230	229	1			41	12.2554153939524	-31.0723015577032	0	0	0.467075817960196	0.175017685778601	1	5906.78385079063	2758.91589862211	0.467075817960196	5906.78385079063	1033.79163995979	0.175017685778601	0.374709370617676
M97T1342	97.028165179943	97.0268184658659	97.0830304517764	22.3618914706823	22.266316146118	22.3678613186982	213	213	0		[M+H+K]2+ 154.082	24	24.4769307872418	-37.8544351496177	0	1	0.401836995182231	0.0864862420049866	1	2258.89150654331	907.706175432028	0.401836995182231	2497.6414428796	216.011622270569	0.0864862420049866	0.215227176795321
M98T922	98.0595001265174	98.0574278650153	98.0616352554265	15.3733856767651	15.3456461411281	15.3830715620684	210	192	18		[M+3H-COCH2]3+ 333.161 [M+2H-C6H10O4]2+ 340.172	30	13.1955134339603	-7.29398220684771	4.84545736867403e-12	0	2.00718162252583	0.189069412667004	1	12945.5899958048	25984.1503323336	2.00718162252583	12945.5899958048	2447.61509713466	0.189069412667004	0.0941964646074628
M98T880	98.0461462528188	98.0447562407966	98.0502487353986	14.6666289194146	14.6436428897559	14.6822793221851	205	205	0		[M+H-C5H8O4]+ 229.091	12	9.73675728196745	-41.3596037270917	0	0	0.317251390667992	0.179377834656056	1	1128.44420107379	358.000492081892	0.317251390667992	1128.44420107379	202.4178773188	0.179377834656056	0.565412287959921
M98T2558	98.1036972104927	98.1027272860934	98.1071012272988	42.6280120049772	42.621923901376	42.8938432981305	312	229	8	[9][M+3]+		16	7.14427566547634	-34.661981622044	0	0	0.122146099350195	0.109306383735255	1	4321.03873946677	527.798027166949	0.122146099350195	4321.03873946677	472.317118591059	0.109306383735255	0.894882311565859
M98T1573	98.072150328848	98.0712176441732	98.0725217470037	26.2199221665221	26.2161816676121	26.2244393790653	248	229	19		[2M+H+K]2+ 78.0791	18	6.30081360613102	-28.6241838800717	0	0	0.25790393822453	0.142135362185463	1	8158.78929491335	2104.18389030229	0.25790393822453	8158.78929491335	1159.65247142738	0.142135362185463	0.551117455452426
M98T1830	98.0722301168388	98.0713147078547	98.0727857585614	30.4965090735785	30.4914524970969	30.5031383915216	248	229	19			35	4.29731021608854	-32.3821122082534	0	0	0.205812190489085	0.163838913885076	1	4058.64799932621	835.319235165472	0.205812190489085	4058.64799932621	664.964480051443	0.163838913885076	0.796060298934356
M98T1795	98.0721258465888	98.0715045227614	98.0725036365828	29.9169393444324	29.909775725089	29.9204462220199	233	229	4			41	26.0159122048938	-35.0974897779412	0	0	0.434465244242202	0.138855245035373	1	11294.8273467351	4907.20992187278	0.434465244242202	11294.8273467351	1568.34601886314	0.138855245035373	0.319600352100812
M98T1425	98.0392080580223	98.0381979165893	98.0726806525473	23.7425877051198	23.4174430714926	23.7657834188098	285	225	0			5	130.080757430476	-57.4737526377404	0	1	0.265307700083665	0.0671646036486521	1	9901.37283072597	2626.9104533908	0.265307700083665	10769.6416435301	723.338712425718	0.0671646036486521	0.253157385283094
M98T639	98.0444534796078	98.0431711627054	98.0968062764903	10.6505533057087	10.6349750071888	10.6593573931157	216	214	2		[M+H-CH3]+ 112.058	11	8.68483779974005	-27.0769999259433	0	0	0.399499042965902	0.143185054749182	1	1446.91756322602	578.042181759351	0.399499042965902	1446.91756322603	207.176970508072	0.143185054749182	0.35841150878903
M98T1545	98.0714899188094	98.0701361071585	98.0724783736262	25.7447018505377	25.7351162380676	25.7563954164422	162	162	0		[M+H]+ 97.0641	125	4.89522719329793	-24.9020023560385	0	0	0.4532979272654	0.170219614289789	1	970.034189282546	439.714487378351	0.4532979272654	970.034189282546	165.118845547583	0.170219614289789	0.375513771520354
M98T403	98.0593578383577	98.0418248737294	98.0978474188791	6.7229514185137	6.40794098684302	6.87550178941135	158	132	18			583	6.32933565735111	-4.93942355770269	1.5101026820119e-06	0	2.61319132574837	0.218633972556113	1	3619.85720405412	9459.37944608198	2.61319132574837	3619.85720405412	791.423760608217	0.218633972556113	0.0836655052394605
M99T584	99.0374416612808	99.0357677801641	99.0597429907004	9.73203591250395	9.47241997172589	9.76302469432759	477	229	19			1	254.67703578563	-68.2920228046601	0	0	0.224866029335699	0.0827380170867721	1	567985.111797216	127720.556811633	0.224866029335699	567985.111797216	46993.9618849102	0.0827380170867721	0.3679436032699
M99T2558	99.0267165257083	99.0260814696785	99.0274031163384	42.6275184994531	42.6228386853766	42.6335826081594	229	229	0			16	35.3655539624267	-106.786936487095	0	0	0.130298418865631	0.11076727398886	1	5143.53274043054	670.194183461705	0.130298418865631	5143.53274043054	569.735100329939	0.11076727398886	0.850104513571168
M99T1448	99.0276433358403	99.0263180266984	99.0286718309939	24.1276272725057	24.1210532543567	24.1329069361955	229	229	0			6	43.1679641558687	-51.3312972281991	0	1	0.305523924591991	0.0863481637752795	1	4585.86447310309	1401.09131146944	0.305523924591991	5017.10977396911	433.218216441241	0.0863481637752795	0.282623247559393
M99T1424	99.0281341727095	99.0267881847617	99.0289160705143	23.740735470871	23.7345100021981	23.7455990216237	229	229	0			5	295.921802826514	-60.2634902253276	0	0	0.261850909226307	0.110082548825795	1	34635.657579447	9069.37842882921	0.261850909226307	34635.657579447	3812.781466603	0.110082548825795	0.42040162912192
M99T1342	99.0270392236813	99.0261015421686	99.0281570557901	22.3622683378461	22.3576718474186	22.3718510403971	131	131	0		[M+H-C4H8]+ 154.082	24	15.2639224602782	-40.0041370957203	0	1	0.36770607330407	0.133843369594651	1	1365.33066084013	502.040376059176	0.36770607330407	1525.97880793514	204.242145584068	0.133843369594651	0.363995536956963
M99T639	99.0494669191662	99.0341016394228	99.0575581804078	10.6537927283593	10.2102453211282	10.6668952364281	150	129	6		[M+H-CH2]+ 112.058	11	6.53237675148112	-18.6570923347573	0	0	0.363908400772098	0.282376667925081	1	1984.93179794378	722.333356231407	0.363908400772098	1984.93179794378	560.498427161905	0.282376667925081	0.775955342954345
M99T1573	99.0635065543894	99.0624547660239	99.0646189615848	26.2197130192801	26.2138290799303	26.2252484136955	248	229	19			18	6.16575277679744	-29.7446394764436	0	0	0.258146052402991	0.123010907725152	1	4389.9595675406	1133.25073256935	0.258146052402991	4389.9595675406	540.012911279885	0.123010907725152	0.476516710521377
M99T1829	99.0638234030233	99.0625017197027	99.0657002327657	30.4915285816969	30.4814249746305	30.5012412967112	248	229	19		[M+K]+ 60.0969	35	4.39822452251504	-36.5685364008519	0	0	0.205623088282146	0.172214101502158	1	1935.46344340628	397.975970490397	0.205623088282146	1935.46344340629	333.314097896487	0.172214101502158	0.837523173788024
M99T1795	99.0675750835128	99.0655449125605	99.0690717181066	29.9106734954602	29.8905165266929	29.917744774333	228	228	0		[M+Na]+ 76.0756	41	13.8008210563991	-36.0339523210272	0	0	0.400518146717413	0.147675356764654	1	2101.3067093895	841.611468929548	0.400518146717413	2101.3067093895	310.311217981055	0.147675356764654	0.368710776215707
M100T464	100.057005903286	100.056166809642	100.057301502243	7.73243370855379	7.72712773155116	7.73657139975416	217	217	0		[M+K]+ 61.096 [M+Na]+ 77.0699 [M+H-CO2]+ 143.041	10	43.8304298206441	-44.4541177849011	0	1	0.341037790413015	0.0911948930385273	1	35902.4837928379	12244.1037430485	0.341037790413015	35545.6946911308	3241.58582533782	0.0911948930385273	0.267404069584445
M100T1448	100.057146845306	100.056506821869	100.05740629631	24.1290526764867	24.1205644936384	24.1344358793127	229	229	0			6	431.468774715212	-50.0050832198046	0	1	0.322770284080936	0.0742445211475287	1	48913.1099941853	15787.6984081053	0.322770284080936	54098.1919666476	4016.49435751084	0.0742445211475287	0.230022789610061
M100T1424	100.057132113335	100.055881769478	100.05798647794	23.7413602229929	23.7327745958233	23.7460929070094	229	229	0			5	1789.06814112967	-57.3205310231451	0	0	0.276657389831935	0.102870662898035	1	186876.439947803	51700.7480970435	0.276657389831935	186876.439947803	19224.1032574552	0.102870662898035	0.371834140994849
M100T704	100.056688123263	100.055982773611	100.057077906442	11.7361680583559	11.7319526025038	11.7404985197387	189	189	0		[M+H-C4H8]+ 155.109	28	77.9106050712103	-42.8953481814262	0	1	0.353328898804494	0.112556710809396	1	23495.6768726617	8301.70163608375	0.353328898804494	24908.3892126149	2803.60636133217	0.112556710809396	0.318560726819225
M100T584	100.020213108325	100.019634023134	100.074349315573	9.73984244278934	9.72701680120942	9.89339000927339	248	229	19			1	303.882223688765	-61.314772858979	0	0	0.243309122527447	0.194846764468963	1	431899.602824782	105085.113383251	0.243309122527447	431899.602824782	84154.2401858391	0.194846764468963	0.800819806692547
M101T640	100.548939029287	100.545726115856	100.549596817952	10.6622532269969	10.6532528888218	10.6670468180583	221	221	0		[M+2H-CH4]2+ 215.115	11	37.861681892925	-34.6168761474944	0	0	0.423158342788118	0.165933165344195	1	2967.07428058474	1255.54223550149	0.423158342788118	2967.07428058474	492.336027188778	0.165933165344195	0.392130199421072
M101T1573	101.006133623665	101.003538944913	101.007592941814	26.2192281051567	26.2120699960854	26.2270221274042	93	80	13			18	5.04462256748566	-29.5713181714033	0	0	0.249063763159213	0.133011216377523	1	1607.3419216106	400.330627679898	0.249063763159213	1607.3419216106	213.794504128012	0.133011216377523	0.534044835307881
M101T584	101.019063662878	101.018551000201	101.038412217304	9.73722940424771	9.67776792946063	9.88320229600721	237	229	8			1	217.006788507266	-61.4920651676144	0	0	0.248952534387824	0.107552001455796	1	115898.483040222	28853.2210845676	0.248952534387824	115898.483040222	12465.1138166666	0.107552001455796	0.43201810224695
M101T424	101.041065607521	101.037382595985	101.041806276001	7.06693291125555	7.06248652925611	7.07323508267862	248	229	19			2	67.3178359005628	-37.1169592536806	0	1	0.42921604266776	0.0578093478879805	1	92653.7778665548	39768.4878741003	0.42921604266776	102323.677645407	5915.26507818091	0.0578093478879805	0.134685897406516
M101T2558	101.041187030833	101.040806248537	101.04152914842	42.6273681284401	42.6240732729231	42.6335826081594	227	227	0			16	69.133966071005	-127.688584439815	0	0	0.111381384129709	0.11260193140367	1	14314.6540410071	1594.3859804253	0.111381384129709	14314.6540410071	1611.85769239275	0.11260193140367	1.01095826994339
M101T1424	101.041435570902	101.040424920526	101.042332359953	23.7406110675528	23.7345100021981	23.7455990216237	229	229	0			5	1012.21888272432	-60.3289020557392	0	0	0.261664854018355	0.118272959889607	1	135570.05775365	35473.9193713688	0.261664854018355	135570.05775365	16034.2720029292	0.118272959889607	0.452001703986241
M101T1342	101.040804032415	101.005097454639	101.041063295352	22.3623566763159	22.3131306983717	22.3678613186982	207	207	0			24	79.3883000286054	-38.6844850928704	0	1	0.411806343305218	0.0718982320356033	1	10157.3723759439	4182.87037572688	0.411806343305218	11295.0347393017	812.093028536512	0.0718982320356033	0.174592337404367
M101T1406	101.055508156652	101.003574662774	101.058505500036	23.4328923001341	23.418448581409	23.5011779887724	151	151	0		[M+K]+ 62.095	619	21.678559241617	-26.9595604868817	0	0	0.558975776166483	0.142646056703864	1	2161.85363076556	1208.42381121551	0.558975776166483	2161.85363076556	308.379895599637	0.142646056703864	0.255191839764768
M101T618	101.059155572859	101.038123210496	101.062753429764	10.2980390576234	10.2099193691714	10.8282498020477	114	88	19			13	4.0589239652447	-14.3446434823109	0	0	0.779569839088575	0.156911377841548	1	3106.74605963428	2421.92552579816	0.779569839088575	3106.74605963428	487.483804821014	0.156911377841548	0.201279436394049
M101T464	101.059931006855	101.037941520846	101.091182409668	7.73226307439151	7.43191877787887	7.73814012796788	229	224	4		[M+Na+HCOOH]+ 32.0746	10	20.6572600730872	-42.1464653792165	0	1	0.33782894822162	0.109998335844874	1	5528.76780201306	1867.77781151563	0.33782894822162	5635.65678579673	619.912867830511	0.109998335844874	0.325603641795414
M101T733	101.064504390735	101.063093440228	101.064797784067	12.2094191568195	12.2037283263852	12.2142755305244	229	229	0		[M+H-CO]+ 128.057	43	268.390353182274	-42.2582290692	0	1	0.369521621519323	0.119611327709063	1	31413.4701216576	11607.9564169037	0.369521621519323	33188.4201614133	3969.71100007287	0.119611327709063	0.323692365327013
M101T1448	101.043907426708	101.04137642545	101.044675765552	24.1272358445744	24.1207913898257	24.131435702677	229	229	0			6	134.331775888456	-52.0720348833434	0	1	0.306598802096176	0.0562267400193929	1	18433.2778250844	5651.6208998769	0.306598802096176	20359.4661562008	1144.74641049833	0.0562267400193929	0.183388648732408
M101T704	101.059219499027	101.036990743944	101.060074292214	11.735822063164	11.5605921015895	11.7409833971359	220	204	16		[M+H+Na]2+ 178.117	28	7.24241018048338	-34.2429966152781	0	1	0.348726940494115	0.133836459982257	1	3177.30221556214	1108.01088065816	0.348726940494115	3430.27605623375	459.096004128224	0.133836459982257	0.383785834821431
M102T584	102.005132509655	101.988999397541	102.01279492402	9.73623642981656	9.48950874834983	10.1440518558812	229	227	1		[M+H+HCOOH]+ 54.9905 [M+H+HCOOH]+ 54.9905	1	274.729258808936	-60.6930007529034	0	0	0.252294227011022	0.118106711673124	1	56213.4048000819	14182.3175116943	0.252294227011022	56213.4048000819	6639.18039288787	0.118106711673124	0.468130852902806
M102T424	102.044303644606	102.015552958601	102.057681246963	7.06718281770555	6.65564063814068	7.07576257888788	238	229	9			2	42.758171262508	-36.4319615543959	0	1	0.430534491139117	0.077747282836605	1	24871.9507794569	10708.2326724706	0.430534491139117	27181.6038345885	2113.2958412803	0.077747282836605	0.180583169146099
M102T1448	102.048144742333	102.046367322827	102.049050589532	24.1266736387864	24.1201494173141	24.131435702677	229	229	0			6	61.0896199852192	-51.3994631652422	0	0	0.303227182754935	0.118669992646087	1	9411.08175086142	2853.69580599009	0.303227182754935	9411.08175086142	1116.81300216645	0.118669992646087	0.39135671006776
M102T1424	102.042854381547	102.042081189492	102.043643534173	23.7403941043633	23.7315073680691	23.7455990216237	229	229	0			5	509.669554719556	-57.2057747006505	0	0	0.276119698599994	0.115389351479492	1	76053.6686574611	20999.916067122	0.276119698599994	76053.6686574611	8775.78350402063	0.115389351479492	0.417896122821188
M102T2558	102.043848287451	102.042949210501	102.046187659838	42.6277705383654	42.6225276247828	42.6351947982251	179	179	0			16	9.62943348352082	-97.851280862404	0	0	0.122418084446602	0.136537224663884	1	2156.84011934106	264.036235867312	0.122418084446602	2156.84011934105	294.488963938548	0.136537224663884	1.11533541209298
M102T946	102.048796754729	102.047954670557	102.049357645708	15.7667338877924	15.7450569040741	15.7707797170749	143	143	0			77	15.3390681165296	-24.7018764500902	0	1	0.638166348634161	0.0884370179524768	1	1910.32171206368	1219.10303170424	0.638166348634161	2105.40965485571	186.196151443793	0.0884370179524768	0.138579883037949
M102T479	102.072952743056	102.013616842762	102.073329027739	7.98530176870516	7.96471381555974	8.17764310256978	252	229	16		[M+H-H20]+ 119.082	20	34.8640295432361	-34.8015454461632	0	0	0.434146642822932	0.167450438835409	1	205143.476374864	89062.3515651724	0.434146642822932	205143.476374863	34351.3651431923	0.167450438835409	0.385700181271941
M102T464	102.040623059247	102.039177352491	102.071891147728	7.73262604550501	7.50359377828086	7.7393471489577	221	220	1		[M+H-COCH2]+ 143.041	10	22.2114735246322	-43.4533275444782	0	1	0.330766492640826	0.109839240533262	1	5938.76554906947	1964.34465128188	0.330766492640826	5966.44814696212	655.350133143406	0.109839240533262	0.332074871478999
M102T618	102.072767961593	102.013361088326	102.073009726756	10.2978641210758	10.117181226253	10.422099180342	268	229	16		[M+K]+ 63.1081	13	82.5584815345047	-49.5796974878347	0	1	0.309420820964823	0.0927939252269937	1	74671.4853834514	23104.9123100103	0.309420820964823	79731.8285602633	7398.62933763255	0.0927939252269937	0.299895543349822
M102T638	102.071624163857	102.070573600895	102.07207209929	10.6349189293212	10.6262058776723	10.8330581724977	193	191	0		[M+K+NH3]+ 46.0798 [M+K]+ 63.1074	23	18.5283312778723	-48.6937308880231	0	1	0.292526547899561	0.0960464952245282	1	6097.13806054887	1783.57474891938	0.292526547899561	6479.80109602618	622.362185025371	0.0960464952245282	0.328334285944897
M102T733	102.065390860933	102.062165313179	102.066239885596	12.2089380260819	12.2043920584579	12.2166947359051	180	180	0			43	44.9002437326208	-41.4502615110056	0	1	0.366812307384046	0.129681701623468	1	3981.53841292999	1460.47729218506	0.366812307384046	4209.61317737179	545.909800018147	0.129681701623468	0.353536942498751
M102T392	102.072461951818	102.069191827441	102.072844733319	6.5275621154917	6.51287694869922	6.87523682414133	231	228	3			123	15.3249349837488	-47.6562517710511	0	0	0.279791265217533	0.176548965798654	1	9275.64121296312	2595.24339067884	0.279791265217533	9275.64121296312	1637.60486326801	0.176548965798654	0.631002421256397
M103T584	103.003249378696	103.002832403293	103.009330582188	9.73596819445167	9.51205270512039	9.74405517068268	248	229	19		[3M+H]+ 33.9954 [3M+H]+ 33.9954	1	36.0092166810177	-57.5732132977405	0	0	0.261547895655815	0.0970337957263444	1	95688.9728481509	25027.2494859003	0.261547895655815	95688.9728481509	9285.06424461119	0.0970337957263444	0.370998189387218
M103T464	103.020426824421	103.020050177025	103.056522820679	7.73183925615711	7.44419131386024	7.73567015251874	242	229	11	[10][M]+	[M+K]+ 64.0546	10	26.7920547127952	-44.5299241359265	0	1	0.329030733862871	0.0795407554782434	1	32625.8313892397	10734.9012448878	0.329030733862871	32964.3679169889	2622.01072798007	0.0795407554782434	0.241742631590741
M103T424	103.003486393433	103.003026319835	103.044468793391	7.06645915029034	7.06113159551602	7.20352836976745	248	229	19		[2M+K]+ 32.0234	2	27.928880564822	-36.4360630226779	0	1	0.429452507430695	0.0581888706478104	1	55321.7069539341	23758.0457667131	0.429452507430695	61207.0471847722	3561.56895136914	0.0581888706478104	0.135495473052281
M103T1448	103.057096880878	103.052881716721	103.057435616303	24.125556385036	23.9515495722175	24.5739423568408	235	229	0	[11][M]+	[M+H]+ 102.047	6	828.004022943466	-50.4615168693946	0	1	0.318129726322693	0.0641077723617545	1	224199.723146307	71324.5965661581	0.318129726322693	249978.522502878	16025.5662159422	0.0641077723617545	0.201514561694015
M103T1424	103.057658336056	103.018694854641	103.059015741571	23.7402039096971	23.5027865877242	23.9259793720238	263	229	0	[12][M]+	[M+H]+ 102.049	5	2794.63495465146	-65.936439592323	0	0	0.238324996446052	0.121281909004865	1	879426.403657205	209589.294526168	0.238324996446052	879426.403657205	106658.513064829	0.121281909004865	0.508892943725771
M103T639	103.020189227997	103.019081423518	103.022459631975	10.6570413341854	10.6462384931089	10.666359668587	209	209	0		[2M+2Na+K]3+ 112.058	11	23.3547112119648	-38.6105909448367	0	0	0.380602509190005	0.175989033686045	1	4812.4137791796	1831.61675961631	0.380602509190005	4812.4137791796	846.932050695224	0.175989033686045	0.462395883990841
M103T1342	103.056294470084	103.055203266864	103.056592766468	22.3613985092568	22.3541228057462	22.3678613186982	198	198	0			24	60.5359958875194	-38.8832828741986	0	1	0.406126566097288	0.0726540308530032	1	13537.8233855716	5498.06972401377	0.406126566097288	15091.7626837833	1096.47739165379	0.0726540308530032	0.178895046318144
M103T1014	103.048915161233	103.045888182552	103.051070787311	16.9021968138452	16.8892389553606	16.9084467637122	154	154	0		[M+Na]+ 80.0593	45	6.07375825694715	-43.289373735251	0	1	0.260683479635122	0.13899199115259	1	1370.68206941582	357.314171328785	0.260683479635122	1541.73613028268	214.28897457988	0.13899199115259	0.533182967126022
