telecommute	verb	withdef.289	To work from home, sometimes for part of a working day or week, using a computer connected to one's employer's network or via the Internet.	https://en.wiktionary.org/wiki/telecommute#English
keyboard shortcut	noun	withdef.290	a key, or more usually a combination of keys, on the keyboard of a personal computer that activates a specific, predefined function	https://en.wiktionary.org/wiki/keyboard_shortcut#English
reverse-engineer	verb	withdef.291	To derive or duplicate the design, technical specifications, manufacturing methods, or functionality of an object by studying an existing product, prototype, etc.  	https://en.wiktionary.org/wiki/reverse-engineer
phishing	noun	withdef.292	The act of sending email that falsely claims to be from a legitimate organization. This is usually combined with a threat or request for information: for example, that an account will close, a balance is due, or information is missing from an account. The email will ask the recipient to supply confidential information, such as bank account details, PINs or passwords; these details are then used by the owners of the website to conduct fraud.	https://en.wiktionary.org/wiki/phishing#English
butterfly keyboard	noun	withdef.293	A kind of computer keyboard designed to consist of two separate halves, intended to facilitate typing with two hands.	https://en.wiktionary.org/wiki/butterfly_keyboard#English
race condition	noun	withdef.294	 A flaw in a system or process whereby the output or result is unexpectedly and critically dependent on the sequence or timing of other events.	https://en.wiktionary.org/wiki/race_condition#English
inline	verb	withdef.295	To optimize using in-line expansion.	https://en.wiktionary.org/wiki/inline#English
hash	verb	withdef.296	To transform according to a hash function.	https://en.wiktionary.org/wiki/hash#English
instant message	verb	withdef.297	To convey a message via an instant messaging program.	https://en.wiktionary.org/wiki/instant_message#English
embedded system	noun	withdef.298	A special-purpose computer system designed to perform one or a few dedicated functions, often with real-time computing constraints.	https://en.wiktionary.org/wiki/embedded_system#English
cronjob	noun	withdef.299	An automated task that runs at specific intervals.	https://en.wiktionary.org/wiki/cronjob#English
sandbox	noun	withdef.300	An isolated area where a program can be executed with a restricted portion of the resources available.	https://en.wiktionary.org/wiki/sandbox#English
get blood from a stone	verb	withdef.301	To do something difficult, frustrating, or pointless.	https://en.wiktionary.org/wiki/get_blood_from_a_stone#English
800-pound gorilla	noun	withdef.302	Something dangerous, menacing, or spooky that is obvious but not addressed.	https://en.wiktionary.org/wiki/800-pound_gorilla#English
asphalt jungle	noun	withdef.303	A city or urban area, where the landscape is covered by pavement and the environment is alienating and unsafe.	https://en.wiktionary.org/wiki/asphalt_jungle#English
breathe easy	verb	withdef.304	To relax or feel secure about something.	https://en.wiktionary.org/wiki/breathe_easy#English
ace in the hole	noun	withdef.305	A hidden or secret strength, or unrevealed advantage.	https://en.wiktionary.org/wiki/ace_in_the_hole#English
Monopoly money	noun	withdef.306	Money that doesn't really exist, referring to fraudulent record keeping.	https://en.wiktionary.org/wiki/Monopoly_money#English
circle the wagons	verb	withdef.307	To prepare to defend against an attack or criticism.	https://en.wiktionary.org/wiki/circle_the_wagons#English
err on the side of caution	verb	withdef.308	To act in the least risky manner in a situation in which one is uncertain about the consequences.	https://en.wiktionary.org/wiki/err_on_the_side_of_caution#English
elephant ear	noun	withdef.309	A flat, crisp, sugared pastry	https://en.wiktionary.org/wiki/elephant_ear#English
blow a gasket	verb	withdef.310	To become very angry or upset.	https://en.wiktionary.org/wiki/blow_a_gasket#English
color outside the lines	verb	withdef.311	To behave in creative or unconventional ways, to break the rules.	https://en.wiktionary.org/wiki/color_outside_the_lines#English
back office	noun	withdef.312	The IT and infrastructure support services for a company, separate from the public face of the business.	https://en.wiktionary.org/wiki/back_office#English
dot the i's and cross the t's	verb	withdef.313	To take care of every detail, even minor ones; To be meticulous or thorough.	https://en.wiktionary.org/wiki/dot_the_i%27s_and_cross_the_t%27s#English
knight in shining armor	noun	withdef.314	A person who will rescue a dangerous situation; a hero.	https://en.wiktionary.org/wiki/knight_in_shining_armor#English
fall off the wagon	verb	withdef.315	To cease or fail at a regimen of self-improvement or reform; to lapse back into an old habit or addiction.	https://en.wiktionary.org/wiki/fall_off_the_wagon#English
all that jazz	noun	withdef.316	Everything else related to something; other similar things.	https://en.wiktionary.org/wiki/all_that_jazz#English
cut to the chase	verb	withdef.317	To get to the point; to get on with it; to state something directly.	https://en.wiktionary.org/wiki/cut_to_the_chase#English
fish or cut bait	verb	withdef.318	To make a decision, especially after a period of delay; to either take action now or forgo the opportunity.	https://en.wiktionary.org/wiki/fish_or_cut_bait#English
jump the shark	verb	withdef.319	To experience a decline in quality, appeal, popularity, etc.	https://en.wiktionary.org/wiki/jump_the_shark#English
beat a dead horse	verb	withdef.320	To persist or continue far beyond any purpose, interest or reason.	https://en.wiktionary.org/wiki/beat_a_dead_horse#English
adhan	noun	withdef.321	call to salat (prayer), sometimes alternatively spelled and pronounced Azan, Athan and Adhan.	https://en.wikipedia.org/wiki/Glossary_of_Islam
ahkam	noun	withdef.322	rulings and orders of the Qu'ran and Sunnah. Five kinds of orders: Wajib, Mustahab, Muharram, Makruh, and Halal.	https://en.m.wikipedia.org/wiki/
akhirah	noun	withdef.323	hereafter or eternal life	https://en.m.wikipedia.org/wiki/
zina	noun	withdef.324	sexual activity outside of marriage	https://en.m.wikipedia.org/wiki/
Amin	noun	withdef.325	Amen.	https://en.m.wikipedia.org/wiki/
Asr	noun	withdef.326	The third salat prayer. The time of the day before sunset and after noon.	https://en.m.wikipedia.org/wiki/
ayah	noun	withdef.327	a verse in the Qur'an.	https://en.m.wikipedia.org/wiki/
ayatullah	noun	withdef.328	Sign of God Title given to highly ranked religious scholars in Sh'ia sect.	https://en.m.wikipedia.org/wiki/
dhuhr	noun	withdef.329	the second obligatory daily prayer.	https://en.m.wikipedia.org/wiki/
dua	noun	withdef.330	personal prayer, supplication	https://en.m.wikipedia.org/wiki/
fiqh	noun	withdef.331	jurisprudence built around the shariah by custom (al-urf). Literally means "deep understanding", refers to understanding the Islamic laws.	https://en.m.wikipedia.org/wiki/
ghusl	noun	withdef.332	full ablution of the whole body (see wudu).	https://en.m.wikipedia.org/wiki/
wudu	noun	withdef.333	ablution for ritual purification from minor impurities before salat.	https://en.m.wikipedia.org/wiki/
zakat	noun	withdef.334	tax, alms, tithe as a Muslim duty; Sunnis regard this as the fourth Pillar of Islam. Neither charity nor derived from Islamic economics, but a religious duty and social obligation.	https://en.m.wikipedia.org/wiki/
iftar	noun	withdef.335	a meal eaten by Muslims breaking their fast after sunset during the month of Ramadan.	https://en.m.wikipedia.org/wiki/
Mala	noun	withdef.336	Circle of stringed beads of wood or wool used in meditation.	http://www.mmiweb.org.uk/publications/glossary/glossaries/hindglos.html
Pravachan	noun	withdef.337	A lecture or talk, usually based on the scriptures.	http://www.mmiweb.org.uk/publications/glossary/glossaries/hindglos.html
Gnanam	noun	withdef.338	Intelligence ; knowledge ; wisdom.	http://www.shaivam.org/unglossa.htm
Kirtan	noun	withdef.339	Songs of praise; corporate devotional singing, usually accompanied by musical instruments.	http://www.mmiweb.org.uk/publications/glossary/glossaries/hindglos.html
Bodha	noun	withdef.340	Enlightenment; spiritual awakening.	http://www.shaivam.org/unglossa.htm
Adhikarana	noun	withdef.341	A complete argument dealing with one question; a thesis.	http://www.shaivam.org/unglossa.htm
Andakarana	noun	withdef.342	A generic name to denote all the four internal senses, Manas, Bhuddhi, Chittam and Ahankara.	http://www.shaivam.org/unglossa.htm
Ahimsā	noun	withdef.343	A religious concept which advocates non-violence and a respect for all life.	https://en.wikipedia.org/wiki/Glossary_of_Hinduism_terms
Yuga	noun	withdef.344	Age, or extended period of time, of which there are four.	http://www.mmiweb.org.uk/publications/glossary/glossaries/hindglos.html
Upaayana	noun	withdef.345	Ceremony when the sacred thread is tied - to mark the start of learning with a guru.	http://www.mmiweb.org.uk/publications/glossary/glossaries/hindglos.html
Agama	noun	withdef.346	Revealed text, traditional knowledge, Dynamic scripture, Scripture explaining the implementation aspects of spirituality	http://www.shaivam.org/unglossa.htm
om	noun	withdef.347	the most sacred syllable in Hinduism, first coming to light in the Vedic Tradition. The syllable is sometimes referred to as the "Udgitha" or "pranava mantra" (primordial mantra); not only because it is considered to be the primal sound, but also because most mantras begin with it.	https://en.wikipedia.org/wiki/Glossary_of_Hinduism_terms
Sannyasin	noun	withdef.348	A renuciate who, having given up worldly affairs and attachments, has entered the forth stage of life, often as a mendicant.	http://www.mmiweb.org.uk/publications/glossary/glossaries/hindglos.html
Japa	noun	withdef.349	The quiet or silent repetition of a mantra as a meditative process.	http://www.mmiweb.org.uk/publications/glossary/glossaries/hindglos.html
Harivamsa	noun	withdef.350	an important work of Sanskrit literature. It is a kind of appendix to the Mahābhārata, that runs to 16,375 verses and focuses specifically on the life of Lord Krishna.	https://en.wikipedia.org/wiki/Glossary_of_Hinduism_terms
bimah	noun	withdef.351	Raised platform in the synagogue from which the Torah is read.	http://www.reformjudaism.org/glossary-search?keyword=&page=3
charoset	noun	withdef.352	A mixture of fruits, nuts, spices and wine eaten as part of the Passover seder. Its color and consistency reminds us of the bricks and mortar used by the Israelite slaves.	http://www.reformjudaism.org/glossary-search?keyword=&page=5
Hallel	noun	withdef.353	a prayer service involved with praising God. Related to the Hallelujah.	https://en.wiktionary.org/wiki/Appendix:Glossary_of_Jewish_terms
sukkah	noun	withdef.354	"Booth" or "hut;" temporary structure associated with the agricultural festival of Sukkot	http://www.reformjudaism.org/glossary-search?keyword=&page=25
ger toshav	noun	withdef.355	Lit. a resident stranger, a non-Jewish inhabitant of the Land of Israel who observes the Seven Laws of Noah and has repudiated all links with idolatry.	http://www.reformjudaism.org/glossary-search?keyword=&page=8
shoah	noun	withdef.356	Lit. "conflagration;" the Shoah refers to the murder of the six million Jews.	http://www.reformjudaism.org/glossary-search?keyword=&page=24
Shloshim	noun	withdef.357	Thirty-day mourning period.	http://www.reformjudaism.org/glossary-search?keyword=&page=24
tachrichim	noun	withdef.358	Burial shrouds, generally made of linen, muslin or cotton.	http://www.reformjudaism.org/glossary-search?keyword=&page=26
Maariv	noun	withdef.359	Evening prayer service. Prayed every day, though the content is different on weekdays, Shabbat, and Festivals.	http://www.reformjudaism.org/glossary-search?keyword=&page=15
Brit Milah	noun	withdef.360	the ritual circumcision of the Jewish male on the eight day after his birth.	https://en.wiktionary.org/wiki/Appendix:Glossary_of_Jewish_terms
Elijah's cup	noun	withdef.361	A special cup used during the Passover seder to symbolize Elijah, who symbolizes the coming of the Messianic age.	http://www.reformjudaism.org/glossary-search?keyword=&page=7
kavanah	noun	withdef.362	"Intention or direction of the heart;" one’s personal intention when praying or performing mitzvot.	http://www.reformjudaism.org/glossary-search?keyword=&page=12
Geihinom	noun	withdef.363	The period after death in which the soul is purified.	http://www.reformjudaism.org/glossary-search?keyword=&page=8
aninut	noun	withdef.364	The state of mourning between death and burial	http://www.reformjudaism.org/glossary-search?keyword=&page=1
Datlash	noun	withdef.365	a Jew who was raised religiously or grew up in the religious educational system, but has since left the fold of religion	https://en.wiktionary.org/wiki/Appendix:Glossary_of_Jewish_terms
Shabbat	noun	withdef.366	a weekly day of rest and worship. The term was first used in the Biblical account of the last day of creation. It was repeated, as a commandment, as the fourth of the Ten Commandments.	https://en.wiktionary.org/wiki/Shabbat
keriah	noun	withdef.367	"Rend;" The traditional act of tearing a garment as an expression of grief; Many contemporary Jews wear a torn black ribbon during mourning to sympolize the torn garment.	http://www.reformjudaism.org/glossary-search?keyword=&page=12
tevilah	noun	withdef.368	Immersion in a ritual bath (mikvah) or any natural body of water which also can serve as a mikvah.	http://www.reformjudaism.org/glossary-search?keyword=&page=27
hamantaschen	noun	withdef.369	Triangle shaped pastries commonly filled with apricot jam or poppyseed spread and eaten on Purim; the shape represents Haman's hat.	http://www.reformjudaism.org/glossary-search?keyword=&page=9
rebbetzin	noun	withdef.370	Yiddish term used for the wife of a rabbi. More commonly used in Orthodox communities.	http://www.reformjudaism.org/glossary-search?keyword=&page=21
chancellor	noun	withdef.371	The chief archivist of a diocese's official records. Also a notary and secretary of the diocesan curia, or central administration; he or she may have a variety of other duties as well. It is the highest diocesan position open to women.	http://www.usccb.org/about/media-relations/glossary/
consistory	noun	withdef.372	A meeting of cardinals in Rome. It can be an ordinary consistory, attended only by cardinals in Rome at the time of the meeting, or an extraordinary consistory, to which all cardinals around the world are summoned.	http://www.usccb.org/about/media-relations/glossary/
Pectoral Cross	noun	withdef.373	A cross worn on a chain about the neck of bishops and abbots as a mark of office	http://www.catholic.org/clife/terms.php
archeparchy	noun	withdef.374	The chief diocese of an Eastern Catholic ecclesiastical province. In most contexts it can be called an archdiocese, but if some legal distinction between Eastern and Latin Catholic jurisdictions is important, it may be necessary to introduce the term. The head of an archeparchy is called an archeparch, but in most contexts he can be called an archbishop. 	http://www.usccb.org/about/media-relations/glossary/
Aspergillum	noun	withdef.375	A vessel or device used for sprinkling holy water. The ordinary type is a metallic rod with a bulbous tip which absorbs the water and discharges it at the motion of the user's hand.	http://www.catholic.org/clife/terms.php
Paten	noun	withdef.376	The plate used to hold the bread.	http://www.catholic.org/clife/terms.php
Zucchetto	noun	withdef.377	Skull cap worn by the Pope (white) and bishops (purple) and Cardinals (red).	http://www.catholic.org/clife/terms.php
Sacramentary	noun	withdef.378	The book used by the celebrant, containing all the prayers for the liturgy of the Mass.	http://www.catholic.org/clife/terms.php
Lectionary	noun	withdef.379	The book that contains all the readings from the Scriptures for use in the celebration of the liturgy.	http://www.catholic.org/clife/terms.php
diaconate	noun	withdef.380	In the Catholic Church, the diaconate is the first of three ranks in ordained ministry.	http://www.usccb.org/about/media-relations/glossary/
delict	noun	withdef.381	The church term for a crime. Church crimes are spelled out in the Code of Canon Law for the Latin rite and in the Code of Canons of the Eastern Churches for Eastern Catholic churches.	http://www.usccb.org/about/media-relations/glossary/
pyx	noun	withdef.382	Any metal box or vessel in which the Blessed Sacrament is kept or carried. The term is more aptly applied to the small round metal case (usually gold-plated) used by a priest to carry a few hosts on his vistitation to the sick. but the larger ciborium si also called a pyx.	http://www.aquinasandmore.com/catholic-articles/about-sacred-vessels-and-other-altar-appointments/article/61/sort/relevance/productsperpage/12/layout/grid/currentpage/1
Apostolate	noun	withdef.383	The ministry or work of an apostle. In Catholic usage, a term covering all kinds and areas of work and endeavor for the service of God and the Church and the good of people.	http://www.catholic.org/clife/terms.php
laicization	noun	withdef.384	The process by which a priest is returned to the lay state. It is sometimes used as a penalty for a serious crime or scandal, but more often it comes at the request of the priest.	http://www.usccb.org/about/media-relations/glossary/
dicastery	noun	withdef.385	A church term for one of the major departments of the Roman Curia—the Secretariat of State, Vatican congregations, tribunals, pontifical councils and a few other departments.	http://www.usccb.org/about/media-relations/glossary/
allonge	noun	withdef.386	A slip of paper attached to a negotiable instrument to hold endorsements should the document itself be unable to hold any more.	https://en.wiktionary.org/wiki/allonge#English
bullet	noun	withdef.387	A large scheduled repayment of the principal of a loan; a balloon payment.	https://en.wiktionary.org/wiki/bullet#English
chargeback	noun	withdef.388	A reversal of an accounting entry, especially of a disputed credit-card transaction.	https://en.wiktionary.org/wiki/chargeback#English
daylight overdraft	noun	withdef.389	A debit balance in the customer’s account that occurs in the course of the banking day and is expected to be repaid by a credit to the account prior to the end of the banking day.	https://en.wiktionary.org/wiki/daylight_overdraft#English
disintermediation	noun	withdef.390	The removal of funds from a financial institution such as a bank for direct purchase of financial instruments.	https://en.wiktionary.org/wiki/disintermediation#English
evergreen	verb	withdef.391	To set the repayment rate of a loan at or below the interest rate, so low that the principal will never be repaid.	https://en.wiktionary.org/wiki/evergreen#English
inside lag	noun	withdef.392	The amount of time it takes for the government or the central bank to respond to a shock in the economy.	https://en.wiktionary.org/wiki/inside_lag#English
microcredit	noun	withdef.393	The practice of making very small loans, especially to poor people to promote self-employment; microlending.	https://en.wiktionary.org/wiki/microcredit#English
microloan	noun	withdef.394	A small loan, especially one extended to a poor person as part of a microcredit program of such lending intended to alleviate poverty.	https://en.wiktionary.org/wiki/microloan
monoline	noun	withdef.395	An insurer specialized in insuring investment-grade securities against loss.	https://en.wiktionary.org/wiki/monoline#English
moneyness	noun	withdef.396	The degree to which an asset approximates cash in its ready liquidity and the low transactions costs in realizing that liquidity.	https://en.wiktionary.org/wiki/moneyness#English
shadow bank	noun	withdef.397	An entity that illegally performs banking functions.	https://en.wiktionary.org/wiki/shadow_bank#English
smurf	verb	withdef.398	To structure a deposit; to split a large financial transaction into smaller ones so as to avoid scrutiny.	https://en.wiktionary.org/wiki/smurf#English
value date	noun	withdef.399	Settlement date on which interest payments are credited or debited to the customer's bank account; interest payments are made from this date onwards.	https://en.wiktionary.org/wiki/value_date#English
wire transfer	noun	withdef.400	A transfer of funds between banks by electronic means.	https://en.wiktionary.org/wiki/wire_transfer#English
