Siebel Enterprise Applications Siebel Server Manager, Version 8.1.1.11 [23030] LANG_INDEPENDENT 
Copyright (c) 1994-2012, Oracle. All rights reserved.

The Programs (which include both the software and documentation) contain
proprietary information; they are provided under a license agreement containing
restrictions on use and disclosure and are also protected by copyright, patent,
and other intellectual and industrial property laws. Reverse engineering,
disassembly, or decompilation of the Programs, except to the extent required to
obtain interoperability with other independently created software or as specified
by law, is prohibited.

Oracle, JD Edwards, PeopleSoft, and Siebel are registered trademarks of
Oracle Corporation and/or its affiliates. Other names may be trademarks
of their respective owners.

If you have received this software in error, please notify Oracle Corporation
immediately at 1.800.ORACLE1.

Type "help" for list of commands, "help <topic>" for detailed help

Connected to 12 server(s) out of a total of 12 server(s) in the enterprise

srvrmgr> load preferences
File: /foobar/siebel/81/siebsrvr/bin/.Siebel_svrmgr.pref

srvrmgr> list comp

SV_NAME     |CC_ALIAS         |CC_NAME                                    |CT_ALIAS   |CG_ALIAS |CC_RUNMODE |CP_DISP_RUN_STATE|CP_STARTMODE|CP_NUM_RUN_TASKS|CP_MAX_TASKS|CP_ACTV_MTS_PROCS|CP_MAX_MTS_PROCS|CP_START_TIME      |CP_END_TIME        |CP_STATUS|CC_INCARN_NO|CC_DESC_TEXT|
eProdCfgNumbOfCachedFactories        |10                                                                                                                                                                                                                                                             |Integer    |Subsystem|Object Manager                |Default value   |Default value       |Y               |N               |N                |N               |Product Configurator - Number of Factories Cached in Memory           |
eProdCfgRemote                       |False                                                                                                                                                                                                                                                          |Boolean    |Subsystem|Object Manager                |Default value   |Default value       |Y               |N               |N                |N               |Product Configurator - Use Remote Service                             |
eProdCfgServer                       |                                                                                                                                                                                                                                                               |String     |Subsystem|Object Manager                |Never set       |Never set           |Y               |N               |N                |N               |Product Configurator - Remote Server Name                             |
eProdCfgWorkerMemReleaseFlg          |False                                                                                                                                                                                                                                                          |Boolean    |Subsystem|Object Manager                |Default value   |Default value       |Y               |N               |N                |N               |Product Configurator - Release Worker Memory at the end of session    |
ActivityId                           |                                                                                                                                                                                                                                                               |String     |Subsystem|Communications Outbound Manage|Never set       |Never set           |N               |N               |N                |N               |Activity Id                                                           |
ActuateReportCastDomain              |                                                                                                                                                                                                                                                               |String     |Subsystem|Infrastructure Actuate Reports|Never set       |Never set           |Y               |N               |N                |N               |Actuate Report Cast Domain                                            |
ActuateReportCastLang                |PTB                                                                                                                                                                                                                                                            |String     |Subsystem|Infrastructure Actuate Reports|Server level    |Server level set    |Y               |N               |N                |N               |Actuate Server Report Cast Language                                   |
AddressList                          |                                                                                                                                                                                                                                                               |String     |Subsystem|Communications Outbound Manage|Never set       |Never set           |N               |N               |N                |N               |Address List                                                          |
AnonymousQuote                       |FALSE                                                                                                                                                                                                                                                          |String     |Subsystem|Infrastructure Shopping Servic|Default value   |Default value       |Y               |N               |N                |N               |AnonymousQuote                                                        |
AppendOrigMsg                        |                                                                                                                                                                                                                                                               |String     |Subsystem|Communications Outbound Manage|Never set       |Never set           |N               |N               |N                |N               |Append Original Message                                               |
AssetBasedOrderingEnabled            |False                                                                                                                                                                                                                                                          |Boolean    |Subsystem|Object Manager                |Default value   |Default value       |Y               |N               |N                |N               |Order Management - Enable Asset Based Ordering                        |
AttachFileList                       |                                                                                                                                                                                                                                                               |String     |Subsystem|Communications Outbound Manage|Never set       |Never set           |N               |N               |N                |N               |Attachment File List                                                  |
AttachNameList                       |                                                                                                                                                                                                                                                               |String     |Subsystem|Communications Outbound Manage|Never set       |Never set           |N               |N               |N                |N               |Attachment Name List                                                  |
BizRuleUseLIC                        |False                                                                                                                                                                                                                                                          |Boolean    |Subsystem|Rules Engine                  |Default value   |Default value       |Y               |N               |N                |N               |Use LIC for Business Rules                                            |
BusObjCacheSize                      |0                                                                                                                                                                                                                                                              |Integer    |Subsystem|EAI                           |Never set       |Never set           |Y               |N               |N                |N               |Business Object Cache Size                                            |
BusinessServiceQueryAccessList       |YOL CPF Validation Service,YOL Contact Unique Key Validation Service,YOL Responsability Validation Service,YOL Tier Info,YOL Minus Purchase Validation Service,YOL Transaction Date Validation,YOL Transaction Date Validation,YOL Validation CPF BS,YOL Portal|String     |Subsystem|Object Manager                |Enterprise level|Enterprise level set|N               |N               |N                |N               |Business Service Query Access List                                    |
CACertFileName                       |                                                                                                                                                                                                                                                               |String     |Subsystem|Networking                    |Never set       |Never set           |N               |N               |Y                |N               |CA certificate file name                                              |
CFGAccessDir                         |\sea\access                                                                                                                                                                                                                                                    |String     |Subsystem|Infrastructure Objmgr configur|Default value   |Default value       |Y               |N               |N                |N               |Application Access Directory                                          |
CFGClientRootDir                     |/foobar/siebel/81/siebsrvr                                                                                                                                                                                                                                     |String     |Subsystem|Infrastructure Objmgr configur|Server level    |Server level set    |Y               |N               |N                |N               |Application Client Rootdir                                            |
CFGCorrespODBCDatasource             |Siebel Reports: Access                                                                                                                                                                                                                                         |String     |Subsystem|Infrastructure Objmgr configur|Default value   |Default value       |Y               |N               |N                |N               |Application Correspondence ODBC datasource                            |
CFGDatasource                        |ServerDataSrc                                                                                                                                                                                                                                                  |String     |Subsystem|Infrastructure Objmgr configur|Default value   |Default value       |Y               |N               |N                |N               |Application Datasource                                                |
CFGDocumentIntegrator                |Microsoft Office                                                                                                                                                                                                                                               |String     |Subsystem|Infrastructure Objmgr configur|Default value   |Default value       |Y               |N               |N                |N               |Application Document Integrator                                       |
CFGEnableBizRule                     |True                                                                                                                                                                                                                                                           |Boolean    |Subsystem|Infrastructure Objmgr configur|Default value   |Default value       |Y               |N               |N                |N               |Enable Business Rule modules                                          |
CFGEnableMsgBrdcstCache              |False                                                                                                                                                                                                                                                          |Boolean    |Subsystem|Infrastructure Objmgr configur|Default value   |Default value       |Y               |N               |N                |N               |Application Enable Message Broadcast Cache                            |
CFGEnableOLEAutomation               |False                                                                                                                                                                                                                                                          |Boolean    |Subsystem|Infrastructure Objmgr configur|Server level    |Server level set    |Y               |N               |N                |N               |Application OLE Automated Flag                                        |
CFGEnableScripting                   |True                                                                                                                                                                                                                                                           |Boolean    |Subsystem|Infrastructure Objmgr configur|Default value   |Default value       |Y               |N               |N                |N               |Application Scripting Enabled                                         |
CFGEnableTrainingQueue               |False                                                                                                                                                                                                                                                          |Boolean    |Subsystem|Infrastructure Objmgr configur|Default value   |Default value       |Y               |N               |N                |N               |Application Enable Training Queue                                     |
CFGJTCHelpURL                        |                                                                                                                                                                                                                                                               |String     |Subsystem|Infrastructure Objmgr configur|Never set       |Never set           |Y               |N               |N                |N               |Application JTC HELP URL                                              |
CFGJseCorbaConnector                 |                                                                                                                                                                                                                                                               |String     |Subsystem|Infrastructure Objmgr configur|Never set       |Never set           |Y               |N               |N                |N               |Application JSE Corba Connector Dll                                   |
CFGMsgBrdcstCacheSize                |100                                                                                                                                                                                                                                                            |Integer    |Subsystem|Infrastructure Objmgr configur|Default value   |Default value       |Y               |N               |N                |N               |Application Message Broadcast Cache Size                              |
CFGOLEAutomationDLL                  |libsscfole.so                                                                                                                                                                                                                                                  |String     |Subsystem|Infrastructure Objmgr configur|Server level    |Server level set    |Y               |N               |N                |N               |Application OLE Automation DLL                                        |
CFGReportsDir                        |                                                                                                                                                                                                                                                               |String     |Subsystem|Infrastructure Objmgr configur|Never set       |Never set           |Y               |N               |N                |N               |Application Reports Directory                                         |
CFGScriptingDLL                      |sscfjs.so                                                                                                                                                                                                                                                      |String     |Subsystem|Infrastructure Objmgr configur|Server level    |Server level set    |Y               |N               |N                |N               |Application Scripting Dll                                             |
CFGServerODBCDatasource              |                                                                                                                                                                                                                                                               |String     |Subsystem|Infrastructure Objmgr configur|Never set       |Never set           |Y               |N               |N                |N               |Application Server ODBC datasource                                    |
CFGShowMessageBar                    |User Enable                                                                                                                                                                                                                                                    |String     |Subsystem|Infrastructure Objmgr configur|Default value   |Default value       |Y               |N               |N                |N               |Application Message Bar Flag                                          |
CacheCategoryId                      |False                                                                                                                                                                                                                                                          |Boolean    |Subsystem|Categorization Manager        |Default value   |Default value       |N               |N               |N                |N               |Cache Category ID                                                     |
CatMgrType                           |Master                                                                                                                                                                                                                                                         |String     |Subsystem|Categorization Manager        |Default value   |Default value       |N               |N               |N                |N               |Categorization Manager Type                                           |
CertFileName                         |                                                                                                                                                                                                                                                               |String     |Subsystem|Networking                    |Never set       |Never set           |N               |N               |Y                |N               |Certificate file name                                                 |
Charset                              |                                                                                                                                                                                                                                                               |String     |Subsystem|Communications Outbound Manage|Never set       |Never set           |N               |N               |N                |N               |Charset                                                               |
CheckIfCandidateActive               |False                                                                                                                                                                                                                                                          |Boolean    |Subsystem|Assignment Subsystem          |Default value   |Default value       |Y               |N               |N                |N               |Check If CandidateActive                                              |
ChildRecipSearchSpec                 |                                                                                                                                                                                                                                                               |String     |Subsystem|Communications Outbound Manage|Never set       |Never set           |N               |N               |N                |N               |Child Recipient Search Spec                                           |
CommProfile                          |                                                                                                                                                                                                                                                               |String     |Subsystem|Communications Outbound Manage|Never set       |Never set           |N               |N               |N                |N               |Communication Profile                                                 |
CommProfileOverride                  |                                                                                                                                                                                                                                                               |String     |Subsystem|Communications Outbound Manage|Never set       |Never set           |N               |N               |N                |N               |Comm Profile Override                                                 |
CommRequestId                        |                                                                                                                                                                                                                                                               |String     |Subsystem|Communications Outbound Manage|Never set       |Never set           |N               |N               |N                |N               |Comm Request Id                                                       |
CommRequestParentId                  |                                                                                                                                                                                                                                                               |String     |Subsystem|Communications Outbound Manage|Never set       |Never set           |N               |N               |N                |N               |Request Parent Id                                                     |
Comments                             |                                                                                                                                                                                                                                                               |String     |Subsystem|Communications Outbound Manage|Never set       |Never set           |N               |N               |N                |N               |Comm Request Comments                                                 |
CompressedFileDownload               |True                                                                                                                                                                                                                                                           |Boolean    |Subsystem|Object Manager                |Default value   |Default value       |Y               |N               |N                |N               |Compressed File Download                                              |
ConfigFile                           |siebel.cfg                                                                                                                                                                                                                                                     |String     |Subsystem|Object Manager                |Default value   |Default value       |N               |N               |Y                |N               |OM - Configuration File                                               |
Connect                              |foobar_DSN                                                                                                                                                                                                                                                     |String     |Subsystem|Database Access               |Enterprise level|Enterprise level set|Y               |N               |N                |N               |ODBC Data Source                                                      |
CopyCandSpecData                     |No                                                                                                                                                                                                                                                             |String     |Subsystem|Assignment Subsystem          |Default value   |Default value       |Y               |N               |N                |N               |Copy Candidate Specific Data                                          |
CopyPersonSpecData                   |No                                                                                                                                                                                                                                                             |String     |Subsystem|Assignment Subsystem          |Default value   |Default value       |Y               |N               |N                |N               |Copy Person Specific Data                                             |
DDDSN                                |                                                                                                                                                                                                                                                               |String     |Subsystem|Data Dictionary Manager       |Never set       |Never set           |N               |N               |N                |N               |ODBC DSN                                                              |
DDPWD                                |                                                                                                                                                                                                                                                               |String     |Subsystem|Data Dictionary Manager       |Never set       |Never set           |N               |N               |N                |N               |Database PWD                                                          |
DDTABLEID                            |                                                                                                                                                                                                                                                               |String     |Subsystem|Data Dictionary Manager       |Never set       |Never set           |N               |N               |N                |N               |TABLEID                                                               |
DDTABLENAME                          |                                                                                                                                                                                                                                                               |String     |Subsystem|Data Dictionary Manager       |Never set       |Never set           |N               |N               |N                |N               |Database TABLENAME                                                    |
DDTABLEOWNER                         |                                                                                                                                                                                                                                                               |String     |Subsystem|Data Dictionary Manager       |Never set       |Never set           |N               |N               |N                |N               |Database TABLEOWNER                                                   |
DDUID                                |                                                                                                                                                                                                                                                               |String     |Subsystem|Data Dictionary Manager       |Never set       |Never set           |N               |N               |N                |N               |Database UID                                                          |
DSChartImageFormat                   |                                                                                                                                                                                                                                                               |String     |Subsystem|Datasources Subsystem         |Never set       |Never set           |Y               |N               |N                |N               |Chart Image Format                                                    |
DSChartServer                        |                                                                                                                                                                                                                                                               |String     |Subsystem|Datasources Subsystem         |Never set       |Never set           |Y               |N               |N                |N               |Chart Server                                                          |
DSUseNativeDbConnPooling             |False                                                                                                                                                                                                                                                          |Boolean    |Subsystem|Datasources Subsystem         |Default value   |Default value       |N               |Y               |N                |Y               |Enable or Disable the DB Native Connection Pooling                    |
DataCleansingType                    |Vendor1                                                                                                                                                                                                                                                        |String     |Subsystem|Infrastructure Datacleansing s|Enterprise level|Enterprise level set|Y               |N               |N                |N               |Data Cleansing Type                                                   |
DataSource                           |ServerDataSrc                                                                                                                                                                                                                                                  |String     |Subsystem|Object Manager                |Default value   |Default value       |Y               |N               |N                |N               |OM - Data Source                                                      |
DeDupTypeType                        |None                                                                                                                                                                                                                                                           |String     |Subsystem|Infrastructure DeDuplication s|Enterprise level|Enterprise level set|Y               |N               |N                |N               |DeDuplication Data Type                                               |
DefaultAdminAddress                  |                                                                                                                                                                                                                                                               |String     |Subsystem|SMTP subsystem                |Never set       |Never set           |Y               |N               |N                |N               |Default Administrator Address                                         |
DefaultAnalyticsWebServer            |Default Analytics Web Server                                                                                                                                                                                                                                   |String     |Subsystem|Marketing Server Subsystem    |Default value   |Default value       |Y               |N               |N                |N               |Default Analytics Web Server                                          |
DefaultFromAddress                   |                                                                                                                                                                                                                                                               |String     |Subsystem|SMTP subsystem                |Never set       |Never set           |Y               |N               |N                |N               |Default From Address                                                  |
DefaultLeadListFormat                |/shared/Marketing/Example List Formats/Galena - Analytics Data Load - Leads example                                                                                                                                                                            |String     |Subsystem|Marketing Server Subsystem    |Default value   |Default value       |Y               |N               |N                |N               |Default Lead List Format                                              |
DefaultResponseListFormat            |/shared/Marketing/Example List Formats/Galena - Analytics Data Load - Responses example                                                                                                                                                                        |String     |Subsystem|Marketing Server Subsystem    |Default value   |Default value       |Y               |N               |N                |N               |Default Response List Format                                          |
DefinedComponent                     |                                                                                                                                                                                                                                                               |String     |Subsystem|Communications Outbound Manage|Never set       |Never set           |N               |N               |N                |N               |Defined Component                                                     |
DisableNotification                  |False                                                                                                                                                                                                                                                          |Boolean    |Subsystem|Infrastructure Notification   |Default value   |Default value       |N               |N               |N                |N               |Disable Notification                                                  |
DynCandParam                         |                                                                                                                                                                                                                                                               |String     |Subsystem|Assignment Subsystem          |Never set       |Never set           |Y               |N               |N                |N               |Dynamic Candidate Parameters                                          |
EAIFileTransportFolders              |/interface/j_glla/FOOBAR/pgm;/foobar/siebelfs/Marketing/EAI;/interface/j_glla/FOOBAR/migra                                                                                                                                                                     |String     |Subsystem|EAI File Transport Folder Conf|Enterprise level|Enterprise level set|Y               |N               |N                |N               |EAI File Transport Folder List                                        |
EAIOutboundWaitTime                  |30                                                                                                                                                                                                                                                             |Integer    |Subsystem|Infrastructure EAI Outbound Su|Default value   |Default value       |Y               |N               |N                |N               |EAI Outbound Wait Time Limit                                          |
EAISSLCertFile                       |                                                                                                                                                                                                                                                               |String     |Subsystem|Infrastructure EAI Outbound Su|Never set       |Never set           |N               |N               |Y                |N               |EAI SSL Cert File                                                     |
EAISSLEnabled                        |False                                                                                                                                                                                                                                                          |Boolean    |Subsystem|Infrastructure EAI Outbound Su|Default value   |Default value       |N               |N               |Y                |N               |EAI SSL Enabled                                                       |
EAISSLHostVerification               |False                                                                                                                                                                                                                                                          |Boolean    |Subsystem|Infrastructure EAI Outbound Su|Default value   |Default value       |N               |N               |Y                |N               |EAI SSL Host Name Verification                                        |
EAISSLKeyFile                        |                                                                                                                                                                                                                                                               |String     |Subsystem|Infrastructure EAI Outbound Su|Never set       |Never set           |N               |N               |Y                |N               |EAI SSL Key File                                                      |
EAISSLTrustStore                     |                                                                                                                                                                                                                                                               |String     |Subsystem|Infrastructure EAI Outbound Su|Never set       |Never set           |N               |N               |Y                |N               |EAI SSL Trust Store                                                   |
EAISSLTrustStorePass                 |                                                                                                                                                                                                                                                               |String     |Subsystem|Infrastructure EAI Outbound Su|Never set       |Never set           |N               |N               |Y                |N               |EAI SSL Trust Store Password                                          |
EligibilityDisplayMode               |1                                                                                                                                                                                                                                                              |Integer    |Subsystem|PSP Engine                    |Default value   |Default value       |Y               |N               |N                |N               |Eligibility Display Mode                                              |
EmailDebugLevel                      |0                                                                                                                                                                                                                                                              |Integer    |Subsystem|Email Client Subsystem        |Never set       |Never set           |Y               |N               |N                |N               |Email Client Debug Level                                              |
EmailDefaultClient                   |Siebel Mail Client                                                                                                                                                                                                                                             |String     |Subsystem|Email Client Subsystem        |Default value   |Default value       |Y               |N               |N                |N               |Default Email Client                                                  |
EmailExtMailClientAttDir             |                                                                                                                                                                                                                                                               |String     |Subsystem|Email Client Subsystem        |Never set       |Never set           |Y               |N               |N                |N               |Email Temporary Attachment Location                                   |
EmailLotusForm                       |                                                                                                                                                                                                                                                               |String     |Subsystem|Email Client Subsystem        |Never set       |Never set           |Y               |N               |N                |N               |Siebel/Lotus Form                                                     |
EmailOutlookForm                     |                                                                                                                                                                                                                                                               |String     |Subsystem|Email Client Subsystem        |Never set       |Never set           |Y               |N               |N                |N               |Siebel/Outlook Form                                                   |
EmailPersonalizationFormat           |Default Merge Fields                                                                                                                                                                                                                                           |String     |Subsystem|Marketing Server Subsystem    |Default value   |Default value       |Y               |N               |N                |N               |Email Personalization Format                                          |
