Siebel Enterprise Applications Siebel Server Manager, Version 8.1.1.11 [23030] LANG_INDEPENDENT 
Copyright (c) 1994-2012, Oracle. All rights reserved.

The Programs (which include both the software and documentation) contain
proprietary information; they are provided under a license agreement containing
restrictions on use and disclosure and are also protected by copyright, patent,
and other intellectual and industrial property laws. Reverse engineering,
disassembly, or decompilation of the Programs, except to the extent required to
obtain interoperability with other independently created software or as specified
by law, is prohibited.

Oracle, JD Edwards, PeopleSoft, and Siebel are registered trademarks of
Oracle Corporation and/or its affiliates. Other names may be trademarks
of their respective owners.

If you have received this software in error, please notify Oracle Corporation
immediately at 1.800.ORACLE1.

Type "help" for list of commands, "help <topic>" for detailed help

Connected to 12 server(s) out of a total of 12 server(s) in the enterprise

srvrmgr> load preferences
File: /foobar/siebel/81/siebsrvr/bin/.Siebel_svrmgr.pref

srvrmgr> list comp

SV_NAME     |CC_ALIAS         |CC_NAME                                    |CT_ALIAS   |CG_ALIAS |CC_RUNMODE |CP_DISP_RUN_STATE|CP_STARTMODE|CP_NUM_RUN_TASKS|CP_MAX_TASKS|CP_ACTV_MTS_PROCS|CP_MAX_MTS_PROCS|CP_START_TIME      |CP_END_TIME        |CP_STATUS|CC_INCARN_NO|CC_DESC_TEXT|
sieb_serv047|SRBroker |System   |2097183  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097182  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097181  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097180  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097179  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097178  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097177  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097176  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097175  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097174  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097173  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097172  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
